"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","gender","age","language","PID","sona_id","subStim","optStim","stim1","stim2","infoCond","optimCond","bonus","responses","banditTrial","choice","cue","feedback","estimateData","leftOption","rightOption","choiceName","leftInput","rightInput","key_press","postQ","singleEst"
"1404","<p>Thank you for signing up to participate in SONA Study 465! <br> During this study, please focus on the experiment and refrain from activities such as:</p>- <b>Switching to other tabs on your browser (this will be monitored via the experiment)</br> - Using your mobile phone/cell phone</br> - Communicating with others</br></br></b><p>This way, you are helping to provide data that is useful for psychological research. We thank you for your cooperation!</p>","0","html-button-response","0","1409","0.0-0.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","","",""
"944","<p>Welcome to the experiment!</p><p>You will now read some instructions about the task. Press the 'Next' button to continue. </p>","0","html-button-response","1","2355","0.0-1.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","","",""
"16559","<p> On each trial throughout the experiment you will choose between two options, </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'imgNWTK/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'imgNWTK/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points.</p><p>You won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","html-button-response","2","18916","0.0-2.0-0.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","","",""
"27591","<img src= 'imgNWTK/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note: the circles in your task will be different to the above colours.</br></br>","0","html-button-response","3","46509","0.0-2.0-1.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","","",""
"5832","<img src= 'cues/winTrials_noInfo.png' width = '1200'></img><p>To reiterate, 50% of the outcomes of each option will be WIN TRIALS, and the other 50% will be NO-WIN TRIALS.","0","html-button-response","4","52343","0.0-2.0-2.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","","",""
"18746","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 AUD</b></p><p>This is the rate you will be paid at the experiment's end.","0","html-button-response","5","71091","0.0-2.0-3.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","","",""
"17962","","","survey-multi-choice","6","89065","0.0-2.0-4.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""Equally""}","","","","","","","","","","","","",""
"3630","<p> Well done, all your answers were correct! <br> The experiment is about to start now. <br/> Click start to continue, or email your researcher <b>(amy.x.li@unsw.edu.au)</b> if you have any questions before starting.","0","html-button-response","7","92704","0.0-3.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","","",""
"1077","","","bandit-task-exp6","8","199357","0.0-4.0-0.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","1","2","2","99","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/square.png","NaN","NaN","","",""
"1043","","","bandit-task-exp6","9","268033","0.0-4.0-0.1","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","2","1","2","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"1532","","","bandit-task-exp6","10","291260","0.0-4.0-0.2","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","3","2","2","95","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"2690","","","bandit-task-exp6","11","335740","0.0-4.0-0.3","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","4","1","2","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"2270","","","bandit-task-exp6","12","376590","0.0-4.0-0.4","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","5","2","1","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/square.png","NaN","NaN","","",""
"1485","","","bandit-task-exp6","13","401373","0.0-4.0-0.5","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","6","2","2","100","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"1233","","","bandit-task-exp6","14","424973","0.0-4.0-0.6","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","7","1","2","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"1918","","","bandit-task-exp6","15","455060","0.0-4.0-0.7","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","8","1","2","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"558","","","bandit-task-exp6","16","481411","0.0-4.0-0.8","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","9","1","1","94","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"672","","","bandit-task-exp6","17","527499","0.0-4.0-0.9","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","10","2","1","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/square.png","NaN","NaN","","",""
"1980","","","bandit-task-exp6","18","553886","0.0-4.0-0.10","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","11","2","1","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"1155","","","bandit-task-exp6","19","580105","0.0-4.0-0.11","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","12","2","1","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"1184","","","bandit-task-exp6","20","607853","0.0-4.0-0.12","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","13","2","1","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"1719","","","bandit-task-exp6","21","632226","0.0-4.0-0.13","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","14","1","1","108","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"1180","","","bandit-task-exp6","22","655727","0.0-4.0-0.14","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","15","2","1","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"null","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","html-keyboard-response","23","670730","0.0-5.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","null","",""
"1440","","","bandit-task-exp6","24","694305","0.0-6.0-0.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","16","2","1","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/square.png","NaN","NaN","","",""
"1277","","","bandit-task-exp6","25","721136","0.0-6.0-0.1","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","17","2","2","97","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"763","","","bandit-task-exp6","26","744962","0.0-6.0-0.2","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","18","1","1","94","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"745","","","bandit-task-exp6","27","770693","0.0-6.0-0.3","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","19","1","2","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"1645","","","bandit-task-exp6","28","794772","0.0-6.0-0.4","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","20","2","1","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/square.png","NaN","NaN","","",""
"1558","","","bandit-task-exp6","29","818494","0.0-6.0-0.5","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","21","2","2","104","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"917","","","bandit-task-exp6","30","845824","0.0-6.0-0.6","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","22","1","1","90","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"1073","","","bandit-task-exp6","31","876223","0.0-6.0-0.7","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","23","1","2","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"721","","","bandit-task-exp6","32","916712","0.0-6.0-0.8","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","24","1","1","97","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"714","","","bandit-task-exp6","33","940506","0.0-6.0-0.9","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","25","2","1","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"503","","","bandit-task-exp6","34","973853","0.0-6.0-0.10","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","26","2","1","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/square.png","NaN","NaN","","",""
"912","","","bandit-task-exp6","35","1009383","0.0-6.0-0.11","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","27","2","2","92","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/square.png","NaN","NaN","","",""
"2037","","","bandit-task-exp6","36","1043537","0.0-6.0-0.12","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","28","1","1","107","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"791","","","bandit-task-exp6","37","1076204","0.0-6.0-0.13","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","29","1","2","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"546","","","bandit-task-exp6","38","1121345","0.0-6.0-0.14","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","30","1","1","104","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"null","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","html-keyboard-response","39","1137356","0.0-7.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","","","","","","","","","","","null","",""
"4891","","","bandit-task-exp6","40","1164050","0.0-8.0-0.0","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","31","1","2","0","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"770","","","bandit-task-exp6","41","1186890","0.0-8.0-0.1","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","32","1","1","104","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"1717","","","bandit-task-exp6","42","1218557","0.0-8.0-0.2","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","33","1","1","104","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"908","","","bandit-task-exp6","43","1249041","0.0-8.0-0.3","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","34","2","2","108","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"811","","","bandit-task-exp6","44","1273091","0.0-8.0-0.4","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","35","1","2","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/triangle.png","NaN","NaN","","",""
"779","","","bandit-task-exp6","45","1301348","0.0-8.0-0.5","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","36","1","1","93","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"3148","","","bandit-task-exp6","46","1342024","0.0-8.0-0.6","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","37","1","1","104","null","imgNWTK/triangle.png","imgNWTK/square.png","imgNWTK/triangle.png","NaN","NaN","","",""
"861","","","bandit-task-exp6","47","1387881","0.0-8.0-0.7","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","38","2","1","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"541","","","bandit-task-exp6","48","1412140","0.0-8.0-0.8","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","39","2","2","94","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"788","","","bandit-task-exp6","49","1441692","0.0-8.0-0.9","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","40","2","1","0","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
"496","","","bandit-task-exp6","50","1479091","0.0-8.0-0.10","female","19","australia","52629","26015","neither","neither","imgNWTK/triangle.png","imgNWTK/square.png","noninfo","eq","3.22","","41","2","2","109","null","imgNWTK/square.png","imgNWTK/triangle.png","imgNWTK/square.png","NaN","NaN","","",""
