"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":5306}]","5307","instructions","0","5313","0.0-0.0","1","76659","","","","","","","","",""
"","11061","html-button-response","1","16377","0.0-1.0","1","76659","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","3842","html-keyboard-response","2","20220","0.0-2.0","1","76659","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3297.4600000015926","survey-text","3","23522","0.0-3.0","1","76659","","","","{""undefined"":""41""}","","","","",""
"","1821","survey-multi-choice","4","25345","0.0-4.0","1","76659","","","","{""Q0"":""Male""}","","","","",""
"","64149","html-button-response","5","89497","0.0-5.0-0.0","1","76659","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","28190","html-button-response","6","117688","0.0-5.0-1.0","1","76659","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","34438","html-button-response","7","152128","0.0-5.0-2.0","1","76659","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","10477","survey-multi-choice","8","162608","0.0-5.0-3.0","1","76659","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","98166","html-button-response","9","260777","0.0-6.0","1","76659","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","2387","bandit-task-exp6","10","286065","0.0-7.0-0.0","1","76659","","","","","1","1","1","115","NonInfo"
"","1652","bandit-task-exp6","11","313081","0.0-7.0-0.1","1","76659","","","","","2","1","1","129","NonInfo"
"","877","bandit-task-exp6","12","337784","0.0-7.0-0.2","1","76659","","","","","3","1","2","0","NonInfo"
"","4605","bandit-task-exp6","13","365105","0.0-7.0-0.3","1","76659","","","","","4","2","2","72","NonInfo"
"","1221","bandit-task-exp6","14","389016","0.0-7.0-0.4","1","76659","","","","","5","2","2","85","NonInfo"
"","2109","bandit-task-exp6","15","415168","0.0-7.0-0.5","1","76659","","","","","6","2","2","78","NonInfo"
"","764","bandit-task-exp6","16","439432","0.0-7.0-0.6","1","76659","","","","","7","1","2","0","NonInfo"
"","694","bandit-task-exp6","17","463056","0.0-7.0-0.7","1","76659","","","","","8","1","1","129","NonInfo"
"","1885","bandit-task-exp6","18","552761","0.0-7.0-0.8","1","76659","","","","","9","2","1","0","NonInfo"
"","1197","bandit-task-exp6","19","576000","0.0-7.0-0.9","1","76659","","","","","10","1","1","129","NonInfo"
"","1028","bandit-task-exp6","20","599544","0.0-7.0-0.10","1","76659","","","","","11","1","2","0","NonInfo"
"","965","bandit-task-exp6","21","623136","0.0-7.0-0.11","1","76659","","","","","12","2","1","0","NonInfo"
"","973","bandit-task-exp6","22","646201","0.0-7.0-0.12","1","76659","","","","","13","1","2","0","NonInfo"
"","1845","bandit-task-exp6","23","670024","0.0-7.0-0.13","1","76659","","","","","14","1","1","122","NonInfo"
"","1077","bandit-task-exp6","24","705512","0.0-7.0-0.14","1","76659","","","","","15","2","1","0","NonInfo"
"","null","html-keyboard-response","25","720515","0.0-8.0","1","76659","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1203","bandit-task-exp6","26","782969","0.0-9.0-0.0","1","76659","","","","","16","1","2","0","NonInfo"
"","986","bandit-task-exp6","27","858720","0.0-9.0-0.1","1","76659","","","","","17","2","1","0","NonInfo"
"","1020","bandit-task-exp6","28","1247472","0.0-9.0-0.2","1","76659","","","","","18","1","1","114","NonInfo"
"","2076","bandit-task-exp6","29","1272971","0.0-9.0-0.3","1","76659","","","","","19","1","1","114","NonInfo"
"","897","bandit-task-exp6","30","1313576","0.0-9.0-0.4","1","76659","","","","","20","2","1","0","NonInfo"
"","1131","bandit-task-exp6","31","1338080","0.0-9.0-0.5","1","76659","","","","","21","2","1","0","NonInfo"
"","844","bandit-task-exp6","32","1361856","0.0-9.0-0.6","1","76659","","","","","22","1","1","127","NonInfo"
"","1909","bandit-task-exp6","33","1386297","0.0-9.0-0.7","1","76659","","","","","23","1","2","0","NonInfo"
"","885","bandit-task-exp6","34","1409177","0.0-9.0-0.8","1","76659","","","","","24","2","1","0","NonInfo"
"","509","bandit-task-exp6","35","1432097","0.0-9.0-0.9","1","76659","","","","","25","1","1","125","NonInfo"
"","997","bandit-task-exp6","36","1471584","0.0-9.0-0.10","1","76659","","","","","26","1","2","0","NonInfo"
"","614","bandit-task-exp6","37","1494362","0.0-9.0-0.11","1","76659","","","","","27","2","2","86","NonInfo"
"","1260","bandit-task-exp6","38","1518265","0.0-9.0-0.12","1","76659","","","","","28","2","1","0","NonInfo"
"","781","bandit-task-exp6","39","1541081","0.0-9.0-0.13","1","76659","","","","","29","1","1","130","NonInfo"
"","885","bandit-task-exp6","40","1565049","0.0-9.0-0.14","1","76659","","","","","30","2","1","0","NonInfo"
"","null","html-keyboard-response","41","1580051","0.0-10.0","1","76659","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","54499","bandit-task-exp6","42","1678889","0.0-11.0-0.0","1","76659","","","","","31","1","2","0","NonInfo"
"","613","bandit-task-exp6","43","1701440","0.0-11.0-0.1","1","76659","","","","","32","1","1","127","NonInfo"
"","509","bandit-task-exp6","44","1724201","0.0-11.0-0.2","1","76659","","","","","33","2","1","0","NonInfo"
"","589","bandit-task-exp6","45","1746856","0.0-11.0-0.3","1","76659","","","","","34","1","1","118","NonInfo"
"","692","bandit-task-exp6","46","1769809","0.0-11.0-0.4","1","76659","","","","","35","2","2","73","NonInfo"
"","692","bandit-task-exp6","47","1792353","0.0-11.0-0.5","1","76659","","","","","36","2","2","75","NonInfo"
"","789","bandit-task-exp6","48","1815017","0.0-11.0-0.6","1","76659","","","","","37","2","1","0","NonInfo"
"","835","bandit-task-exp6","49","1837713","0.0-11.0-0.7","1","76659","","","","","38","1","1","128","NonInfo"
"","684","bandit-task-exp6","50","1860432","0.0-11.0-0.8","1","76659","","","","","39","1","1","115","NonInfo"
"","642","bandit-task-exp6","51","1883144","0.0-11.0-0.9","1","76659","","","","","40","2","1","0","NonInfo"
"","509","bandit-task-exp6","52","1905554","0.0-11.0-0.10","1","76659","","","","","41","1","2","0","NonInfo"
"","1003","bandit-task-exp6","53","1929145","0.0-11.0-0.11","1","76659","","","","","42","2","2","87","NonInfo"
"","564","bandit-task-exp6","54","1952017","0.0-11.0-0.12","1","76659","","","","","43","1","2","0","NonInfo"
"","565","bandit-task-exp6","55","1974529","0.0-11.0-0.13","1","76659","","","","","44","1","2","0","NonInfo"
"","508","bandit-task-exp6","56","1996641","0.0-11.0-0.14","1","76659","","","","","45","2","1","0","NonInfo"
"","null","html-keyboard-response","57","2011643","0.0-12.0","1","76659","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1410","bandit-task-exp6","58","2041337","0.0-13.0-0.0","1","76659","","","","","46","2","1","0","NonInfo"
"","900","bandit-task-exp6","59","2064384","0.0-13.0-0.1","1","76659","","","","","47","2","2","75","NonInfo"
