"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":243209}]","243210","instructions","0","243215","0.0-0.0","1","2045","","","","","","","","",""
"","92323","html-button-response","1","335541","0.0-1.0","1","2045","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1174","html-keyboard-response","2","336717","0.0-2.0","1","2045","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","2716.30999998888","survey-text","3","339438","0.0-3.0","1","2045","","","","{""undefined"":""46""}","","","","",""
"","1981","survey-multi-choice","4","341422","0.0-4.0","1","2045","","","","{""Q0"":""Female""}","","","","",""
"","7571","html-button-response","5","348995","0.0-5.0-0.0","1","2045","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","220352","html-button-response","6","569349","0.0-5.0-1.0","1","2045","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","53867","html-button-response","7","623219","0.0-5.0-2.0","1","2045","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","9826","survey-multi-choice","8","633050","0.0-5.0-3.0","1","2045","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","8392","html-button-response","9","641445","0.0-6.0","1","2045","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1901","bandit-task-exp6","10","666566","0.0-7.0-0.0","1","2045","","","","","1","2","2","81","NonInfo"
"","903","bandit-task-exp6","11","693024","0.0-7.0-0.1","1","2045","","","","","2","2","2","72","NonInfo"
"","716","bandit-task-exp6","12","716080","0.0-7.0-0.2","1","2045","","","","","3","1","2","0","NonInfo"
"","1369","bandit-task-exp6","13","741095","0.0-7.0-0.3","1","2045","","","","","4","2","2","82","NonInfo"
"","1454","bandit-task-exp6","14","764983","0.0-7.0-0.4","1","2045","","","","","5","2","1","0","NonInfo"
"","883","bandit-task-exp6","15","788962","0.0-7.0-0.5","1","2045","","","","","6","1","2","0","NonInfo"
"","833","bandit-task-exp6","16","812002","0.0-7.0-0.6","1","2045","","","","","7","2","1","0","NonInfo"
"","893","bandit-task-exp6","17","840728","0.0-7.0-0.7","1","2045","","","","","8","1","2","0","NonInfo"
"","1030","bandit-task-exp6","18","864369","0.0-7.0-0.8","1","2045","","","","","9","1","1","114","NonInfo"
"","1206","bandit-task-exp6","19","887721","0.0-7.0-0.9","1","2045","","","","","10","1","1","111","NonInfo"
"","844","bandit-task-exp6","20","910616","0.0-7.0-0.10","1","2045","","","","","11","1","1","118","NonInfo"
"","1396","bandit-task-exp6","21","934040","0.0-7.0-0.11","1","2045","","","","","12","1","2","0","NonInfo"
"","1112","bandit-task-exp6","22","958265","0.0-7.0-0.12","1","2045","","","","","13","2","1","0","NonInfo"
"","1340","bandit-task-exp6","23","982434","0.0-7.0-0.13","1","2045","","","","","14","1","2","0","NonInfo"
"","1010","bandit-task-exp6","24","1005467","0.0-7.0-0.14","1","2045","","","","","15","2","1","0","NonInfo"
"","null","html-keyboard-response","25","1020473","0.0-8.0","1","2045","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1659","bandit-task-exp6","26","1044477","0.0-9.0-0.0","1","2045","","","","","16","2","1","0","NonInfo"
"","1363","bandit-task-exp6","27","1067970","0.0-9.0-0.1","1","2045","","","","","17","1","2","0","NonInfo"
"","1094","bandit-task-exp6","28","1090956","0.0-9.0-0.2","1","2045","","","","","18","2","1","0","NonInfo"
"","739","bandit-task-exp6","29","1114057","0.0-9.0-0.3","1","2045","","","","","19","1","1","121","NonInfo"
"","807","bandit-task-exp6","30","1137227","0.0-9.0-0.4","1","2045","","","","","20","1","1","124","NonInfo"
"","1019","bandit-task-exp6","31","1160246","0.0-9.0-0.5","1","2045","","","","","21","1","1","115","NonInfo"
