"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":5133}]","5135","instructions","0","5144","0.0-0.0","1","86451","","","","","","","","",""
"","1478","html-button-response","1","6627","0.0-1.0","1","86451","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","7712","html-keyboard-response","2","14342","0.0-2.0","1","86451","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3510.999999998603","survey-text","3","17864","0.0-3.0","1","86451","","","","{""undefined"":""39""}","","","","",""
"","3290","survey-multi-choice","4","21160","0.0-4.0","1","86451","","","","{""Q0"":""Female""}","","","","",""
"","11511","html-button-response","5","32677","0.0-5.0-0.0","1","86451","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","18131","html-button-response","6","50811","0.0-5.0-1.0","1","86451","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","2267","html-button-response","7","53081","0.0-5.0-2.0","1","86451","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","10339","survey-multi-choice","8","63426","0.0-5.0-3.0","1","86451","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","1351","html-button-response","9","64784","0.0-6.0","1","86451","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1594","bandit-task-exp6","10","89106","0.0-7.0-0.0","1","86451","","","","","1","2","2","84","NonInfo"
"","1305","bandit-task-exp6","11","112490","0.0-7.0-0.1","1","86451","","","","","2","1","2","0","NonInfo"
"","3005","bandit-task-exp6","12","138566","0.0-7.0-0.2","1","86451","","","","","3","2","1","0","NonInfo"
"","2656","bandit-task-exp6","13","163274","0.0-7.0-0.3","1","86451","","","","","4","2","2","85","NonInfo"
"","887","bandit-task-exp6","14","186281","0.0-7.0-0.4","1","86451","","","","","5","2","2","80","NonInfo"
"","670","bandit-task-exp6","15","209890","0.0-7.0-0.5","1","86451","","","","","6","1","2","0","NonInfo"
"","1148","bandit-task-exp6","16","234833","0.0-7.0-0.6","1","86451","","","","","7","2","1","0","NonInfo"
"","3794","bandit-task-exp6","17","261512","0.0-7.0-0.7","1","86451","","","","","8","2","2","82","NonInfo"
"","1998","bandit-task-exp6","18","286124","0.0-7.0-0.8","1","86451","","","","","9","2","1","0","NonInfo"
"","2689","bandit-task-exp6","19","310959","0.0-7.0-0.9","1","86451","","","","","10","1","1","123","NonInfo"
"","2403","bandit-task-exp6","20","335722","0.0-7.0-0.10","1","86451","","","","","11","2","1","0","NonInfo"
"","721","bandit-task-exp6","21","358717","0.0-7.0-0.11","1","86451","","","","","12","1","2","0","NonInfo"
"","794","bandit-task-exp6","22","381530","0.0-7.0-0.12","1","86451","","","","","13","2","1","0","NonInfo"
"","749","bandit-task-exp6","23","404361","0.0-7.0-0.13","1","86451","","","","","14","1","2","0","NonInfo"
"","1035","bandit-task-exp6","24","427398","0.0-7.0-0.14","1","86451","","","","","15","2","2","71","NonInfo"
"","null","html-keyboard-response","25","442402","0.0-8.0","1","86451","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1136","bandit-task-exp6","26","465846","0.0-9.0-0.0","1","86451","","","","","16","1","2","0","NonInfo"
