"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":24985}]","24986","instructions","0","24992","0.0-0.0","0","46325","","","","","","","","",""
"","10924","html-button-response","1","35922","0.0-1.0","0","46325","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","2355","html-keyboard-response","2","38280","0.0-2.0","0","46325","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","15678.160000010394","survey-text","3","53966","0.0-3.0","0","46325","","","","{""undefined"":""59""}","","","","",""
"","2939","survey-multi-choice","4","56913","0.0-4.0","0","46325","","","","{""Q0"":""Female""}","","","","",""
"","9927","html-button-response","5","66845","0.0-5.0-0.0","0","46325","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","15873","html-button-response","6","82721","0.0-5.0-1.0","0","46325","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","7986","html-button-response","7","90711","0.0-5.0-2.0","0","46325","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","13845","survey-multi-choice","8","104562","0.0-5.0-3.0","0","46325","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","2021","html-button-response","9","106589","0.0-6.0","0","46325","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1911","bandit-task-exp6","10","133152","0.0-7.0-0.0","0","46325","","","","","1","2","2","77","Informative"
"","1503","bandit-task-exp6","11","161621","0.0-7.0-0.1","0","46325","","","","","2","2","1","0","Informative"
"","1595","bandit-task-exp6","12","187361","0.0-7.0-0.2","0","46325","","","","","3","1","1","113","Informative"
"","1395","bandit-task-exp6","13","213246","0.0-7.0-0.3","0","46325","","","","","4","2","1","0","Informative"
"","1437","bandit-task-exp6","14","240664","0.0-7.0-0.4","0","46325","","","","","5","1","2","0","Informative"
"","1681","bandit-task-exp6","15","266306","0.0-7.0-0.5","0","46325","","","","","6","1","2","0","Informative"
"","1669","bandit-task-exp6","16","292721","0.0-7.0-0.6","0","46325","","","","","7","1","1","128","Informative"
"","1474","bandit-task-exp6","17","318072","0.0-7.0-0.7","0","46325","","","","","8","2","2","83","Informative"
"","1223","bandit-task-exp6","18","343610","0.0-7.0-0.8","0","46325","","","","","9","2","1","0","Informative"
"","1165","bandit-task-exp6","19","368527","0.0-7.0-0.9","0","46325","","","","","10","1","1","119","Informative"
"","2974","bandit-task-exp6","20","395273","0.0-7.0-0.10","0","46325","","","","","11","2","2","73","Informative"
"","1274","bandit-task-exp6","21","420782","0.0-7.0-0.11","0","46325","","","","","12","1","2","0","Informative"
"","1878","bandit-task-exp6","22","446233","0.0-7.0-0.12","0","46325","","","","","13","2","2","72","Informative"
"","1994","bandit-task-exp6","23","471832","0.0-7.0-0.13","0","46325","","","","","14","2","1","0","Informative"
"","2155","bandit-task-exp6","24","497682","0.0-7.0-0.14","0","46325","","","","","15","1","1","111","Informative"
"","null","html-keyboard-response","25","512705","0.0-8.0","0","46325","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","3648","bandit-task-exp6","26","538982","0.0-9.0-0.0","0","46325","","","","","16","1","1","114","Informative"
"","1396","bandit-task-exp6","27","564335","0.0-9.0-0.1","0","46325","","","","","17","2","1","0","Informative"
"","1590","bandit-task-exp6","28","590312","0.0-9.0-0.2","0","46325","","","","","18","1","2","0","Informative"
"","1585","bandit-task-exp6","29","614463","0.0-9.0-0.3","0","46325","","","","","19","2","1","0","Informative"
"","1342","bandit-task-exp6","30","637946","0.0-9.0-0.4","0","46325","","","","","20","2","2","76","Informative"
"","1463","bandit-task-exp6","31","663472","0.0-9.0-0.5","0","46325","","","","","21","1","2","0","Informative"
"","2065","bandit-task-exp6","32","690035","0.0-9.0-0.6","0","46325","","","","","22","1","2","0","Informative"
"","1111","bandit-task-exp6","33","721502","0.0-9.0-0.7","0","46325","","","","","23","2","2","74","Informative"
"","1145","bandit-task-exp6","34","748776","0.0-9.0-0.8","0","46325","","","","","24","2","2","75","Informative"
"","1089","bandit-task-exp6","35","780552","0.0-9.0-0.9","0","46325","","","","","25","2","2","86","Informative"
"","1085","bandit-task-exp6","36","806932","0.0-9.0-0.10","0","46325","","","","","26","2","2","71","Informative"
"","1192","bandit-task-exp6","37","833903","0.0-9.0-0.11","0","46325","","","","","27","2","1","0","Informative"
"","1092","bandit-task-exp6","38","860792","0.0-9.0-0.12","0","46325","","","","","28","2","2","83","Informative"
"","1013","bandit-task-exp6","39","886962","0.0-9.0-0.13","0","46325","","","","","29","1","1","120","Informative"
"","982","bandit-task-exp6","40","913522","0.0-9.0-0.14","0","46325","","","","","30","2","2","77","Informative"
"","null","html-keyboard-response","41","928539","0.0-10.0","0","46325","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","4662","bandit-task-exp6","42","955681","0.0-11.0-0.0","0","46325","","","","","31","1","2","0","Informative"
"","1565","bandit-task-exp6","43","980612","0.0-11.0-0.1","0","46325","","","","","32","1","1","128","Informative"
"","1423","bandit-task-exp6","44","1005472","0.0-11.0-0.2","0","46325","","","","","33","1","1","115","Informative"
"","1174","bandit-task-exp6","45","1029422","0.0-11.0-0.3","0","46325","","","","","34","2","1","0","Informative"
"","1404","bandit-task-exp6","46","1055301","0.0-11.0-0.4","0","46325","","","","","35","1","1","122","Informative"
"","1141","bandit-task-exp6","47","1091601","0.0-11.0-0.5","0","46325","","","","","36","2","1","0","Informative"
"","1136","bandit-task-exp6","48","1121071","0.0-11.0-0.6","0","46325","","","","","37","1","2","0","Informative"
"","1055","bandit-task-exp6","49","1149637","0.0-11.0-0.7","0","46325","","","","","38","2","1","0","Informative"
"","1063","bandit-task-exp6","50","1175440","0.0-11.0-0.8","0","46325","","","","","39","1","2","0","Informative"
"","1364","bandit-task-exp6","51","1200687","0.0-11.0-0.9","0","46325","","","","","40","1","1","119","Informative"
"","1517","bandit-task-exp6","52","1225886","0.0-11.0-0.10","0","46325","","","","","41","2","2","71","Informative"
"","1203","bandit-task-exp6","53","1252306","0.0-11.0-0.11","0","46325","","","","","42","2","2","78","Informative"
"","1154","bandit-task-exp6","54","1277986","0.0-11.0-0.12","0","46325","","","","","43","1","2","0","Informative"
"","924","bandit-task-exp6","55","1303852","0.0-11.0-0.13","0","46325","","","","","44","2","2","77","Informative"
"","968","bandit-task-exp6","56","1330915","0.0-11.0-0.14","0","46325","","","","","45","2","2","87","Informative"
"","null","html-keyboard-response","57","1345935","0.0-12.0","0","46325","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","3904","bandit-task-exp6","58","1371788","0.0-13.0-0.0","0","46325","","","","","46","2","2","84","Informative"
"","1254","bandit-task-exp6","59","1395787","0.0-13.0-0.1","0","46325","","","","","47","1","2","0","Informative"
"","1124","bandit-task-exp6","60","1420978","0.0-13.0-0.2","0","46325","","","","","48","2","1","0","Informative"
"","1113","bandit-task-exp6","61","1697967","0.0-13.0-0.3","0","46325","","","","","49","1","2","0","Informative"
"","1343","bandit-task-exp6","62","1732167","0.0-13.0-0.4","0","46325","","","","","50","1","2","0","Informative"
"","1394","bandit-task-exp6","63","1756927","0.0-13.0-0.5","0","46325","","","","","51","2","1","0","Informative"
"","12023","bandit-task-exp6","64","1792647","0.0-13.0-0.6","0","46325","","","","","52","2","2","88","Informative"
"","2233","bandit-task-exp6","65","1817266","0.0-13.0-0.7","0","46325","","","","","53","1","2","0","Informative"
"","1004","bandit-task-exp6","66","1840496","0.0-13.0-0.8","0","46325","","","","","54","1","2","0","Informative"
"","1373","bandit-task-exp6","67","1864947","0.0-13.0-0.9","0","46325","","","","","55","1","2","0","Informative"
"","842","bandit-task-exp6","68","1888587","0.0-13.0-0.10","0","46325","","","","","56","1","2","0","Informative"
"","953","bandit-task-exp6","69","1912086","0.0-13.0-0.11","0","46325","","","","","57","2","2","87","Informative"
"","1354","bandit-task-exp6","70","1935695","0.0-13.0-0.12","0","46325","","","","","58","2","1","0","Informative"
"","1386","bandit-task-exp6","71","1959516","0.0-13.0-0.13","0","46325","","","","","59","2","2","77","Informative"
"","1221","bandit-task-exp6","72","1987728","0.0-13.0-0.14","0","46325","","","","","60","2","1","0","Informative"
"","4769","html-button-response","73","1992502","0.0-14.0","0","46325","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","35118.76000004122","survey-text","74","2027630","0.0-15.0","0","46325","","","","{""undefined"":""1250""}","","","","",""
"","6061.4000000059605","survey-text","75","2033700","0.0-16.0","0","46325","","","","{""undefined"":""1250""}","","","","",""
"","10911.849999974947","survey-text","76","2044619","0.0-17.0","0","46325","","","","{""undefined"":""A3G57QH9ICKLZK""}","","","","",""
"","29723","html-button-response","77","2074346","0.0-18.0","0","46325","<p><b>The task is now finished</b></p>Copy the following code:  <b>46325</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
