"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":7953}]","7953","instructions","0","7958","0.0-0.0","1","58481","","","","","","","","",""
"","406239","html-button-response","1","414204","0.0-1.0","1","58481","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1420","html-keyboard-response","2","415627","0.0-2.0","1","58481","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3100.879999998142","survey-text","3","418733","0.0-3.0","1","58481","","","","{""undefined"":""32""}","","","","",""
"","1876","survey-multi-choice","4","420613","0.0-4.0","1","58481","","","","{""Q0"":""Male""}","","","","",""
"","10918","html-button-response","5","431535","0.0-5.0-0.0","1","58481","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","10209","html-button-response","6","441757","0.0-5.0-1.0","1","58481","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","4671","html-button-response","7","446432","0.0-5.0-2.0","1","58481","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","5062","survey-multi-choice","8","451505","0.0-5.0-3.0","1","58481","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","1531","html-button-response","9","453046","0.0-6.0","1","58481","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","2358","bandit-task-exp6","10","477885","0.0-7.0-0.0","1","58481","","","","","1","1","2","0","NonInfo"
"","1012","bandit-task-exp6","11","501518","0.0-7.0-0.1","1","58481","","","","","2","2","2","90","NonInfo"
"","1136","bandit-task-exp6","12","524690","0.0-7.0-0.2","1","58481","","","","","3","2","1","0","NonInfo"
"","1849","bandit-task-exp6","13","548639","0.0-7.0-0.3","1","58481","","","","","4","2","2","72","NonInfo"
"","1070","bandit-task-exp6","14","571760","0.0-7.0-0.4","1","58481","","","","","5","1","1","121","NonInfo"
"","1061","bandit-task-exp6","15","594964","0.0-7.0-0.5","1","58481","","","","","6","1","2","0","NonInfo"
"","646","bandit-task-exp6","16","617837","0.0-7.0-0.6","1","58481","","","","","7","2","2","76","NonInfo"
"","595","bandit-task-exp6","17","640505","0.0-7.0-0.7","1","58481","","","","","8","1","2","0","NonInfo"
"","612","bandit-task-exp6","18","663236","0.0-7.0-0.8","1","58481","","","","","9","1","1","110","NonInfo"
"","605","bandit-task-exp6","19","686515","0.0-7.0-0.9","1","58481","","","","","10","2","2","77","NonInfo"
"","1447","bandit-task-exp6","20","710765","0.0-7.0-0.10","1","58481","","","","","11","2","2","81","NonInfo"
"","3521","bandit-task-exp6","21","736543","0.0-7.0-0.11","1","58481","","","","","12","1","1","121","NonInfo"
"","3327","bandit-task-exp6","22","761978","0.0-7.0-0.12","1","58481","","","","","13","1","2","0","NonInfo"
"","1091","bandit-task-exp6","23","786498","0.0-7.0-0.13","1","58481","","","","","14","2","2","70","NonInfo"
"","4599","bandit-task-exp6","24","815901","0.0-7.0-0.14","1","58481","","","","","15","1","1","128","NonInfo"
"","null","html-keyboard-response","25","830908","0.0-8.0","1","58481","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","4408","bandit-task-exp6","26","857967","0.0-9.0-0.0","1","58481","","","","","16","1","2","0","NonInfo"
"","647","bandit-task-exp6","27","884126","0.0-9.0-0.1","1","58481","","","","","17","2","1","0","NonInfo"
