"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":72122}]","72125","instructions","0","72149","0.0-0.0","0","53665","","","","","","","","",""
"","7388","html-button-response","1","79548","0.0-1.0","0","53665","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1634","html-keyboard-response","2","81188","0.0-2.0","0","53665","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","2869.9699999997392","survey-text","3","84091","0.0-3.0","0","53665","","","","{""undefined"":""37""}","","","","",""
"","2054","survey-multi-choice","4","86166","0.0-4.0","0","53665","","","","{""Q0"":""Female""}","","","","",""
"","23397","html-button-response","5","109572","0.0-5.0-0.0","0","53665","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","36995","html-button-response","6","146573","0.0-5.0-1.0","0","53665","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","4097","html-button-response","7","150676","0.0-5.0-2.0","0","53665","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","10170","survey-multi-choice","8","160863","0.0-5.0-3.0","0","53665","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","32898","html-button-response","9","193771","0.0-6.0","0","53665","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","2280","bandit-task-exp6","10","219422","0.0-7.0-0.0","0","53665","","","","","1","2","1","0","Informative"
"","1240","bandit-task-exp6","11","245748","0.0-7.0-0.1","0","53665","","","","","2","2","1","0","Informative"
"","10271","bandit-task-exp6","12","278789","0.0-7.0-0.2","0","53665","","","","","3","1","2","0","Informative"
"","780","bandit-task-exp6","13","302668","0.0-7.0-0.3","0","53665","","","","","4","2","2","77","Informative"
"","1038","bandit-task-exp6","14","352484","0.0-7.0-0.4","0","53665","","","","","5","2","1","0","Informative"
"","1669","bandit-task-exp6","15","381332","0.0-7.0-0.5","0","53665","","","","","6","2","2","76","Informative"
"","964","bandit-task-exp6","16","404173","0.0-7.0-0.6","0","53665","","","","","7","2","1","0","Informative"
"","1114","bandit-task-exp6","17","427198","0.0-7.0-0.7","0","53665","","","","","8","2","1","0","Informative"
"","1234","bandit-task-exp6","18","511229","0.0-7.0-0.8","0","53665","","","","","9","2","1","0","Informative"
"","2098","bandit-task-exp6","19","558926","0.0-7.0-0.9","0","53665","","","","","10","1","2","0","Informative"
"","832","bandit-task-exp6","20","619957","0.0-7.0-0.10","0","53665","","","","","11","2","1","0","Informative"
"","1044","bandit-task-exp6","21","686118","0.0-7.0-0.11","0","53665","","","","","12","2","2","73","Informative"
"","1310","bandit-task-exp6","22","711773","0.0-7.0-0.12","0","53665","","","","","13","2","1","0","Informative"
"","1125","bandit-task-exp6","23","735975","0.0-7.0-0.13","0","53665","","","","","14","1","2","0","Informative"
"","682","bandit-task-exp6","24","758488","0.0-7.0-0.14","0","53665","","","","","15","1","2","0","Informative"
"","null","html-keyboard-response","25","773499","0.0-8.0","0","53665","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","3313","bandit-task-exp6","26","798519","0.0-9.0-0.0","0","53665","","","","","16","2","1","0","Informative"
"","776","bandit-task-exp6","27","821078","0.0-9.0-0.1","0","53665","","","","","17","2","2","85","Informative"
"","692","bandit-task-exp6","28","843926","0.0-9.0-0.2","0","53665","","","","","18","2","2","85","Informative"
"","3892","bandit-task-exp6","29","908110","0.0-9.0-0.3","0","53665","","","","","19","1","2","0","Informative"
"","1364","bandit-task-exp6","30","931670","0.0-9.0-0.4","0","53665","","","","","20","2","1","0","Informative"
"","1484","bandit-task-exp6","31","957935","0.0-9.0-0.5","0","53665","","","","","21","2","1","0","Informative"
"","940","bandit-task-exp6","32","980629","0.0-9.0-0.6","0","53665","","","","","22","2","2","88","Informative"
"","718","bandit-task-exp6","33","1003184","0.0-9.0-0.7","0","53665","","","","","23","2","2","78","Informative"
"","941","bandit-task-exp6","34","1025791","0.0-9.0-0.8","0","53665","","","","","24","2","2","70","Informative"
"","866","bandit-task-exp6","35","1050063","0.0-9.0-0.9","0","53665","","","","","25","1","1","121","Informative"
"","946","bandit-task-exp6","36","1072677","0.0-9.0-0.10","0","53665","","","","","26","2","1","0","Informative"
"","1452","bandit-task-exp6","37","1096231","0.0-9.0-0.11","0","53665","","","","","27","2","1","0","Informative"
"","755","bandit-task-exp6","38","1119487","0.0-9.0-0.12","0","53665","","","","","28","2","1","0","Informative"
"","628","bandit-task-exp6","39","1146446","0.0-9.0-0.13","0","53665","","","","","29","2","1","0","Informative"
"","1236","bandit-task-exp6","40","1169816","0.0-9.0-0.14","0","53665","","","","","30","2","2","88","Informative"
"","null","html-keyboard-response","41","1184823","0.0-10.0","0","53665","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1891","bandit-task-exp6","42","1215799","0.0-11.0-0.0","0","53665","","","","","31","2","2","87","Informative"
"","1566","bandit-task-exp6","43","1240095","0.0-11.0-0.1","0","53665","","","","","32","2","1","0","Informative"
"","771","bandit-task-exp6","44","1262729","0.0-11.0-0.2","0","53665","","","","","33","1","1","113","Informative"
"","1189","bandit-task-exp6","45","1288343","0.0-11.0-0.3","0","53665","","","","","34","1","2","0","Informative"
"","1178","bandit-task-exp6","46","1311158","0.0-11.0-0.4","0","53665","","","","","35","2","2","82","Informative"
"","485","bandit-task-exp6","47","1338663","0.0-11.0-0.5","0","53665","","","","","36","1","1","120","Informative"
"","835","bandit-task-exp6","48","1361239","0.0-11.0-0.6","0","53665","","","","","37","2","1","0","Informative"
"","595","bandit-task-exp6","49","1383569","0.0-11.0-0.7","0","53665","","","","","38","2","2","76","Informative"
"","690","bandit-task-exp6","50","1407048","0.0-11.0-0.8","0","53665","","","","","39","1","1","110","Informative"
"","1460","bandit-task-exp6","51","1430560","0.0-11.0-0.9","0","53665","","","","","40","1","1","126","Informative"
"","9089","bandit-task-exp6","52","1461790","0.0-11.0-0.10","0","53665","","","","","41","2","1","0","Informative"
"","1107","bandit-task-exp6","53","1484721","0.0-11.0-0.11","0","53665","","","","","42","2","2","72","Informative"
"","722","bandit-task-exp6","54","1513129","0.0-11.0-0.12","0","53665","","","","","43","1","2","0","Informative"
"","1337","bandit-task-exp6","55","1543826","0.0-11.0-0.13","0","53665","","","","","44","1","1","112","Informative"
"","944","bandit-task-exp6","56","1568759","0.0-11.0-0.14","0","53665","","","","","45","1","2","0","Informative"
"","null","html-keyboard-response","57","1583766","0.0-12.0","0","53665","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","12543","bandit-task-exp6","58","1719400","0.0-13.0-0.0","0","53665","","","","","46","1","1","122","Informative"
"","12660","bandit-task-exp6","59","1763768","0.0-13.0-0.1","0","53665","","","","","47","2","1","0","Informative"
"","2541","bandit-task-exp6","60","1789457","0.0-13.0-0.2","0","53665","","","","","48","2","1","0","Informative"
"","1116","bandit-task-exp6","61","1812521","0.0-13.0-0.3","0","53665","","","","","49","2","1","0","Informative"
"","787","bandit-task-exp6","62","1909844","0.0-13.0-0.4","0","53665","","","","","50","2","2","86","Informative"
"","1187","bandit-task-exp6","63","1933080","0.0-13.0-0.5","0","53665","","","","","51","2","2","78","Informative"
"","1939","bandit-task-exp6","64","1972090","0.0-13.0-0.6","0","53665","","","","","52","2","1","0","Informative"
"","826","bandit-task-exp6","65","2001657","0.0-13.0-0.7","0","53665","","","","","53","1","2","0","Informative"
"","1290","bandit-task-exp6","66","2028106","0.0-13.0-0.8","0","53665","","","","","54","2","1","0","Informative"
"","773","bandit-task-exp6","67","2051802","0.0-13.0-0.9","0","53665","","","","","55","2","2","80","Informative"
"","2771","bandit-task-exp6","68","2085401","0.0-13.0-0.10","0","53665","","","","","56","2","1","0","Informative"
"","1565","bandit-task-exp6","69","2146890","0.0-13.0-0.11","0","53665","","","","","57","2","2","81","Informative"
"","691","bandit-task-exp6","70","2240290","0.0-13.0-0.12","0","53665","","","","","58","1","1","117","Informative"
"","1234","bandit-task-exp6","71","2284092","0.0-13.0-0.13","0","53665","","","","","59","2","1","0","Informative"
"","2257","bandit-task-exp6","72","2371233","0.0-13.0-0.14","0","53665","","","","","60","2","2","88","Informative"
"","3136","html-button-response","73","2374379","0.0-14.0","0","53665","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","23248.239999986254","survey-text","74","2397645","0.0-15.0","0","53665","","","","{""undefined"":""25""}","","","","",""
"","8461.770000052638","survey-text","75","2406125","0.0-16.0","0","53665","","","","{""undefined"":""25""}","","","","",""
"","8424.219999928027","survey-text","76","2414563","0.0-17.0","0","53665","","","","{""undefined"":""ACZCCLKP1S5B4""}","","","","",""
"","1476986","html-button-response","77","3891558","0.0-18.0","0","53665","<p><b>The task is now finished</b></p>Copy the following code:  <b>53665</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
