"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":6793}]","6794","instructions","0","6801","0.0-0.0","1","89855","","","","","","","","",""
"","7773","html-button-response","1","14576","0.0-1.0","1","89855","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1790","html-keyboard-response","2","16367","0.0-2.0","1","89855","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3406.685000001744","survey-text","3","19778","0.0-3.0","1","89855","","","","{""undefined"":""41""}","","","","",""
"","1677","survey-multi-choice","4","21457","0.0-4.0","1","89855","","","","{""Q0"":""Male""}","","","","",""
"","11108","html-button-response","5","32567","0.0-5.0-0.0","1","89855","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","10086","html-button-response","6","42656","0.0-5.0-1.0","1","89855","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","5711","html-button-response","7","48368","0.0-5.0-2.0","1","89855","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","6038","survey-multi-choice","8","54409","0.0-5.0-3.0","1","89855","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","1571","html-button-response","9","55983","0.0-6.0","1","89855","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1227","bandit-task-exp6","10","79968","0.0-7.0-0.0","1","89855","","","","","1","2","1","0","NonInfo"
"","1045","bandit-task-exp6","11","108152","0.0-7.0-0.1","1","89855","","","","","2","2","2","79","NonInfo"
"","1324","bandit-task-exp6","12","131407","0.0-7.0-0.2","1","89855","","","","","3","1","1","121","NonInfo"
"","772","bandit-task-exp6","13","154223","0.0-7.0-0.3","1","89855","","","","","4","1","2","0","NonInfo"
"","1244","bandit-task-exp6","14","177743","0.0-7.0-0.4","1","89855","","","","","5","1","2","0","NonInfo"
"","838","bandit-task-exp6","15","200712","0.0-7.0-0.5","1","89855","","","","","6","1","2","0","NonInfo"
"","1572","bandit-task-exp6","16","226472","0.0-7.0-0.6","1","89855","","","","","7","1","1","129","NonInfo"
"","1005","bandit-task-exp6","17","256544","0.0-7.0-0.7","1","89855","","","","","8","1","2","0","NonInfo"
"","995","bandit-task-exp6","18","280895","0.0-7.0-0.8","1","89855","","","","","9","1","2","0","NonInfo"
