"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":47441}]","47444","instructions","0","47459","0.0-0.0","0","17602","","","","","","","","",""
"","13861","html-button-response","1","61330","0.0-1.0","0","17602","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","9445","html-keyboard-response","2","70780","0.0-2.0","0","17602","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3564.2549999975017","survey-text","3","74357","0.0-3.0","0","17602","","","","{""undefined"":""50""}","","","","",""
"","2350","survey-multi-choice","4","76716","0.0-4.0","0","17602","","","","{""Q0"":""Male""}","","","","",""
"","34816","html-button-response","5","111539","0.0-5.0-0.0","0","17602","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","35403","html-button-response","6","146948","0.0-5.0-1.0","0","17602","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","17891","html-button-response","7","164845","0.0-5.0-2.0","0","17602","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","11423","survey-multi-choice","8","176280","0.0-5.0-3.0","0","17602","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","2518","html-button-response","9","178805","0.0-6.0","0","17602","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1606","bandit-task-exp6","10","202986","0.0-7.0-0.0","0","17602","","","","","1","1","2","0","Informative"
"","1330","bandit-task-exp6","11","226848","0.0-7.0-0.1","0","17602","","","","","2","2","2","77","Informative"
"","1228","bandit-task-exp6","12","250890","0.0-7.0-0.2","0","17602","","","","","3","1","2","0","Informative"
"","926","bandit-task-exp6","13","274306","0.0-7.0-0.3","0","17602","","","","","4","2","1","0","Informative"
"","845","bandit-task-exp6","14","297203","0.0-7.0-0.4","0","17602","","","","","5","2","1","0","Informative"
"","1141","bandit-task-exp6","15","327660","0.0-7.0-0.5","0","17602","","","","","6","1","1","113","Informative"
"","1286","bandit-task-exp6","16","351164","0.0-7.0-0.6","0","17602","","","","","7","2","1","0","Informative"
"","894","bandit-task-exp6","17","374901","0.0-7.0-0.7","0","17602","","","","","8","1","1","110","Informative"
"","1349","bandit-task-exp6","18","398407","0.0-7.0-0.8","0","17602","","","","","9","1","2","0","Informative"
"","590","bandit-task-exp6","19","421671","0.0-7.0-0.9","0","17602","","","","","10","1","1","129","Informative"
"","1337","bandit-task-exp6","20","445912","0.0-7.0-0.10","0","17602","","","","","11","2","2","81","Informative"
"","637","bandit-task-exp6","21","468831","0.0-7.0-0.11","0","17602","","","","","12","1","2","0","Informative"
"","693","bandit-task-exp6","22","492058","0.0-7.0-0.12","0","17602","","","","","13","1","1","120","Informative"
"","837","bandit-task-exp6","23","515323","0.0-7.0-0.13","0","17602","","","","","14","1","1","119","Informative"
