"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":10690}]","10693","instructions","0","10708","0.0-0.0","0","21822","","","","","","","","",""
"","11743","html-button-response","1","22459","0.0-1.0","0","21822","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","18475","html-keyboard-response","2","40937","0.0-2.0","0","21822","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","2772.064999968279","survey-text","3","43721","0.0-3.0","0","21822","","","","{""undefined"":""37""}","","","","",""
"","1339","survey-multi-choice","4","45069","0.0-4.0","0","21822","","","","{""Q0"":""Female""}","","","","",""
"","24350","html-button-response","5","69424","0.0-5.0-0.0","0","21822","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","15795","html-button-response","6","85223","0.0-5.0-1.0","0","21822","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","6756","html-button-response","7","91984","0.0-5.0-2.0","0","21822","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","10420","survey-multi-choice","8","102416","0.0-5.0-3.0","0","21822","","","","{""Q0"":""10 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","1234","html-button-response","9","103655","0.0-5.0-4.0-0.0","0","21822","Unfortunately, at least one of your answers was incorrect.<p> ","0","","","","","","",""
"","3102","html-button-response","10","106763","0.0-5.1-0.1","0","21822","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","6423","html-button-response","11","113191","0.0-5.1-1.1","0","21822","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","1655","html-button-response","12","114850","0.0-5.1-2.1","0","21822","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","4076","survey-multi-choice","13","118939","0.0-5.1-3.1","0","21822","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","2063","html-button-response","14","121007","0.0-6.0","0","21822","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","6539","bandit-task-exp6","15","150203","0.0-7.0-0.0","0","21822","","","","","1","1","1","118","Informative"
"","3305","bandit-task-exp6","16","175281","0.0-7.0-0.1","0","21822","","","","","2","2","1","0","Informative"
"","1179","bandit-task-exp6","17","198365","0.0-7.0-0.2","0","21822","","","","","3","1","2","0","Informative"
"","3500","bandit-task-exp6","18","223768","0.0-7.0-0.3","0","21822","","","","","4","2","2","70","Informative"
"","710","bandit-task-exp6","19","246325","0.0-7.0-0.4","0","21822","","","","","5","2","1","0","Informative"
"","4611","bandit-task-exp6","20","272909","0.0-7.0-0.5","0","21822","","","","","6","2","2","74","Informative"
"","1147","bandit-task-exp6","21","295898","0.0-7.0-0.6","0","21822","","","","","7","1","2","0","Informative"
"","740","bandit-task-exp6","22","318442","0.0-7.0-0.7","0","21822","","","","","8","2","1","0","Informative"
"","480","bandit-task-exp6","23","340843","0.0-7.0-0.8","0","21822","","","","","9","2","2","75","Informative"
"","1354","bandit-task-exp6","24","364117","0.0-7.0-0.9","0","21822","","","","","10","2","2","75","Informative"
"","814","bandit-task-exp6","25","522637","0.0-7.0-0.10","0","21822","","","","","11","1","1","126","Informative"
"","1857","bandit-task-exp6","26","546660","0.0-7.0-0.11","0","21822","","","","","12","2","2","80","Informative"
"","1099","bandit-task-exp6","27","570939","0.0-7.0-0.12","0","21822","","","","","13","2","2","71","Informative"
"","1222","bandit-task-exp6","28","594178","0.0-7.0-0.13","0","21822","","","","","14","2","2","80","Informative"
"","1330","bandit-task-exp6","29","620116","0.0-7.0-0.14","0","21822","","","","","15","2","1","0","Informative"
"","null","html-keyboard-response","30","635121","0.0-8.0","0","21822","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2549","bandit-task-exp6","31","659718","0.0-9.0-0.0","0","21822","","","","","16","2","2","86","Informative"
"","1082","bandit-task-exp6","32","683451","0.0-9.0-0.1","0","21822","","","","","17","2","1","0","Informative"
"","1210","bandit-task-exp6","33","706586","0.0-9.0-0.2","0","21822","","","","","18","1","1","124","Informative"
"","1112","bandit-task-exp6","34","729408","0.0-9.0-0.3","0","21822","","","","","19","1","2","0","Informative"
"","1031","bandit-task-exp6","35","752661","0.0-9.0-0.4","0","21822","","","","","20","2","2","83","Informative"
"","1084","bandit-task-exp6","36","775323","0.0-9.0-0.5","0","21822","","","","","21","2","1","0","Informative"
"","954","bandit-task-exp6","37","797862","0.0-9.0-0.6","0","21822","","","","","22","2","1","0","Informative"
"","1368","bandit-task-exp6","38","821096","0.0-9.0-0.7","0","21822","","","","","23","2","2","90","Informative"
"","809","bandit-task-exp6","39","843405","0.0-9.0-0.8","0","21822","","","","","24","2","2","84","Informative"
"","1241","bandit-task-exp6","40","866397","0.0-9.0-0.9","0","21822","","","","","25","2","1","0","Informative"
"","1579","bandit-task-exp6","41","890036","0.0-9.0-0.10","0","21822","","","","","26","1","1","120","Informative"
"","1079","bandit-task-exp6","42","915615","0.0-9.0-0.11","0","21822","","","","","27","2","1","0","Informative"
"","2326","bandit-task-exp6","43","939525","0.0-9.0-0.12","0","21822","","","","","28","2","2","82","Informative"
"","1280","bandit-task-exp6","44","963613","0.0-9.0-0.13","0","21822","","","","","29","1","2","0","Informative"
"","1379","bandit-task-exp6","45","986576","0.0-9.0-0.14","0","21822","","","","","30","2","2","89","Informative"
"","null","html-keyboard-response","46","1001583","0.0-10.0","0","21822","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2464","bandit-task-exp6","47","1025953","0.0-11.0-0.0","0","21822","","","","","31","1","1","128","Informative"
"","2118","bandit-task-exp6","48","1049604","0.0-11.0-0.1","0","21822","","","","","32","2","1","0","Informative"
"","914","bandit-task-exp6","49","1071984","0.0-11.0-0.2","0","21822","","","","","33","2","1","0","Informative"
"","953","bandit-task-exp6","50","1094468","0.0-11.0-0.3","0","21822","","","","","34","2","2","70","Informative"
"","970","bandit-task-exp6","51","1116992","0.0-11.0-0.4","0","21822","","","","","35","1","1","125","Informative"
"","1143","bandit-task-exp6","52","1139643","0.0-11.0-0.5","0","21822","","","","","36","2","2","89","Informative"
"","759","bandit-task-exp6","53","1162224","0.0-11.0-0.6","0","21822","","","","","37","2","1","0","Informative"
"","1143","bandit-task-exp6","54","1184962","0.0-11.0-0.7","0","21822","","","","","38","1","2","0","Informative"
"","839","bandit-task-exp6","55","1206088","0.0-11.0-0.8","0","21822","","","","","39","2","1","0","Informative"
"","1001","bandit-task-exp6","56","1228643","0.0-11.0-0.9","0","21822","","","","","40","2","1","0","Informative"
"","1019","bandit-task-exp6","57","1251092","0.0-11.0-0.10","0","21822","","","","","41","2","2","87","Informative"
"","1131","bandit-task-exp6","58","1274516","0.0-11.0-0.11","0","21822","","","","","42","1","1","113","Informative"
"","1552","bandit-task-exp6","59","1297572","0.0-11.0-0.12","0","21822","","","","","43","1","1","120","Informative"
"","1079","bandit-task-exp6","60","1320104","0.0-11.0-0.13","0","21822","","","","","44","1","1","118","Informative"
"","931","bandit-task-exp6","61","1342428","0.0-11.0-0.14","0","21822","","","","","45","1","2","0","Informative"
"","null","html-keyboard-response","62","1357436","0.0-12.0","0","21822","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1004","bandit-task-exp6","63","1380101","0.0-13.0-0.0","0","21822","","","","","46","1","2","0","Informative"
"","1647","bandit-task-exp6","64","1403243","0.0-13.0-0.1","0","21822","","","","","47","2","2","90","Informative"
"","650","bandit-task-exp6","65","1425325","0.0-13.0-0.2","0","21822","","","","","48","1","2","0","Informative"
"","1151","bandit-task-exp6","66","1447996","0.0-13.0-0.3","0","21822","","","","","49","2","1","0","Informative"
"","1320","bandit-task-exp6","67","1470768","0.0-13.0-0.4","0","21822","","","","","50","1","2","0","Informative"
"","1420","bandit-task-exp6","68","1493717","0.0-13.0-0.5","0","21822","","","","","51","2","1","0","Informative"
"","1330","bandit-task-exp6","69","1516551","0.0-13.0-0.6","0","21822","","","","","52","2","1","0","Informative"
"","1324","bandit-task-exp6","70","1539425","0.0-13.0-0.7","0","21822","","","","","53","2","2","88","Informative"
"","965","bandit-task-exp6","71","1561897","0.0-13.0-0.8","0","21822","","","","","54","1","1","129","Informative"
"","1093","bandit-task-exp6","72","1584404","0.0-13.0-0.9","0","21822","","","","","55","1","2","0","Informative"
"","1018","bandit-task-exp6","73","1606839","0.0-13.0-0.10","0","21822","","","","","56","2","2","86","Informative"
"","991","bandit-task-exp6","74","1629371","0.0-13.0-0.11","0","21822","","","","","57","1","1","116","Informative"
"","782","bandit-task-exp6","75","1651627","0.0-13.0-0.12","0","21822","","","","","58","2","1","0","Informative"
"","1311","bandit-task-exp6","76","1674789","0.0-13.0-0.13","0","21822","","","","","59","1","1","129","Informative"
