"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":12647}]","12648","instructions","0","12656","0.0-0.0","1","79106","","","","","","","","",""
"","5195","html-button-response","1","17853","0.0-1.0","1","79106","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","9362","html-keyboard-response","2","27217","0.0-2.0","1","79106","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","8303","survey-text","3","35525","0.0-3.0","1","79106","","","","{""undefined"":""34""}","","","","",""
"","6832","survey-multi-choice","4","42359","0.0-4.0","1","79106","","","","{""Q0"":""Female""}","","","","",""
"","49584","html-button-response","5","91946","0.0-5.0-0.0","1","79106","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","21557","html-button-response","6","113507","0.0-5.0-1.0","1","79106","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","11137","html-button-response","7","124646","0.0-5.0-2.0","1","79106","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","11481","survey-multi-choice","8","136131","0.0-5.0-3.0","1","79106","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","5411","html-button-response","9","141545","0.0-6.0","1","79106","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","4325","bandit-task-exp6","10","203266","0.0-7.0-0.0","1","79106","","","","","1","1","1","116","NonInfo"
"","2858","bandit-task-exp6","11","231191","0.0-7.0-0.1","1","79106","","","","","2","1","1","112","NonInfo"
"","3346","bandit-task-exp6","12","260238","0.0-7.0-0.2","1","79106","","","","","3","1","2","0","NonInfo"
"","2884","bandit-task-exp6","13","286136","0.0-7.0-0.3","1","79106","","","","","4","1","1","115","NonInfo"
"","2704","bandit-task-exp6","14","313261","0.0-7.0-0.4","1","79106","","","","","5","1","1","112","NonInfo"
"","2273","bandit-task-exp6","15","340166","0.0-7.0-0.5","1","79106","","","","","6","1","2","0","NonInfo"
"","2470","bandit-task-exp6","16","366945","0.0-7.0-0.6","1","79106","","","","","7","2","1","0","NonInfo"
"","3025","bandit-task-exp6","17","393285","0.0-7.0-0.7","1","79106","","","","","8","1","1","130","NonInfo"
"","3047","bandit-task-exp6","18","419120","0.0-7.0-0.8","1","79106","","","","","9","2","2","90","NonInfo"
"","2721","bandit-task-exp6","19","445193","0.0-7.0-0.9","1","79106","","","","","10","2","2","87","NonInfo"
"","2104","bandit-task-exp6","20","471356","0.0-7.0-0.10","1","79106","","","","","11","1","2","0","NonInfo"
"","1708","bandit-task-exp6","21","496215","0.0-7.0-0.11","1","79106","","","","","12","1","1","118","NonInfo"
"","1773","bandit-task-exp6","22","521034","0.0-7.0-0.12","1","79106","","","","","13","2","2","81","NonInfo"
"","1848","bandit-task-exp6","23","545920","0.0-7.0-0.13","1","79106","","","","","14","1","2","0","NonInfo"
"","1763","bandit-task-exp6","24","571203","0.0-7.0-0.14","1","79106","","","","","15","1","2","0","NonInfo"
"","null","html-keyboard-response","25","586205","0.0-8.0","1","79106","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","3719","bandit-task-exp6","26","613616","0.0-9.0-0.0","1","79106","","","","","16","2","2","84","NonInfo"
