"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":39991}]","39993","instructions","0","40003","0.0-0.0","1","11588","","","","","","","","",""
"","154630","html-button-response","1","194647","0.0-1.0","1","11588","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","2880","html-keyboard-response","2","197535","0.0-2.0","1","11588","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","7481.999999959953","survey-text","3","205031","0.0-3.0","1","11588","","","","{""undefined"":""28""}","","","","",""
"","4674","survey-multi-choice","4","209718","0.0-4.0","1","11588","","","","{""Q0"":""Male""}","","","","",""
"","33469","html-button-response","5","243193","0.0-5.0-0.0","1","11588","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","27306","html-button-response","6","270505","0.0-5.0-1.0","1","11588","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","17475","html-button-response","7","287989","0.0-5.0-2.0","1","11588","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","19927","survey-multi-choice","8","307930","0.0-5.0-3.0","1","11588","","","","{""Q0"":""20 Seconds"",""Q1"":""False""}","","","","",""
"","3773","html-button-response","9","311716","0.0-5.0-4.0-0.0","1","11588","Unfortunately, at least one of your answers was incorrect.<p> ","0","","","","","","",""
"","7045","html-button-response","10","318775","0.0-5.1-0.1","1","11588","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","3149","html-button-response","11","321930","0.0-5.1-1.1","1","11588","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","2488","html-button-response","12","324424","0.0-5.1-2.1","1","11588","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","5565","survey-multi-choice","13","330010","0.0-5.1-3.1","1","11588","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","3374","html-button-response","14","333393","0.0-6.0","1","11588","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","4293","bandit-task-exp6","15","360934","0.0-7.0-0.0","1","11588","","","","","1","2","1","0","NonInfo"
"","10445","bandit-task-exp6","16","395129","0.0-7.0-0.1","1","11588","","","","","2","1","1","121","NonInfo"
"","8264","bandit-task-exp6","17","428088","0.0-7.0-0.2","1","11588","","","","","3","2","2","74","NonInfo"
"","5611","bandit-task-exp6","18","457802","0.0-7.0-0.3","1","11588","","","","","4","1","1","128","NonInfo"
"","3515","bandit-task-exp6","19","485008","0.0-7.0-0.4","1","11588","","","","","5","1","2","0","NonInfo"
"","1991","bandit-task-exp6","20","510388","0.0-7.0-0.5","1","11588","","","","","6","2","1","0","NonInfo"
"","1313","bandit-task-exp6","21","537030","0.0-7.0-0.6","1","11588","","","","","7","1","1","127","NonInfo"
"","8184","bandit-task-exp6","22","567911","0.0-7.0-0.7","1","11588","","","","","8","1","2","0","NonInfo"
"","2148","bandit-task-exp6","23","593131","0.0-7.0-0.8","1","11588","","","","","9","2","2","74","NonInfo"
"","2370","bandit-task-exp6","24","620348","0.0-7.0-0.9","1","11588","","","","","10","1","1","128","NonInfo"
"","5558","bandit-task-exp6","25","648820","0.0-7.0-0.10","1","11588","","","","","11","2","1","0","NonInfo"
"","5721","bandit-task-exp6","26","678684","0.0-7.0-0.11","1","11588","","","","","12","1","1","129","NonInfo"
"","7962","bandit-task-exp6","27","709614","0.0-7.0-0.12","1","11588","","","","","13","1","1","129","NonInfo"
"","7590","bandit-task-exp6","28","741019","0.0-7.0-0.13","1","11588","","","","","14","2","2","70","NonInfo"
"","10675","bandit-task-exp6","29","776348","0.0-7.0-0.14","1","11588","","","","","15","1","1","114","NonInfo"
"","null","html-keyboard-response","30","791357","0.0-8.0","1","11588","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","5604","bandit-task-exp6","31","819795","0.0-9.0-0.0","1","11588","","","","","16","1","2","0","NonInfo"
"","2029","bandit-task-exp6","32","846201","0.0-9.0-0.1","1","11588","","","","","17","1","2","0","NonInfo"
"","9021","bandit-task-exp6","33","879087","0.0-9.0-0.2","1","11588","","","","","18","1","2","0","NonInfo"
"","6541","bandit-task-exp6","34","907919","0.0-9.0-0.3","1","11588","","","","","19","2","1","0","NonInfo"
"","1590","bandit-task-exp6","35","932594","0.0-9.0-0.4","1","11588","","","","","20","2","1","0","NonInfo"
"","6858","bandit-task-exp6","36","963129","0.0-9.0-0.5","1","11588","","","","","21","1","2","0","NonInfo"
"","3874","bandit-task-exp6","37","990198","0.0-9.0-0.6","1","11588","","","","","22","1","1","117","NonInfo"
"","7023","bandit-task-exp6","38","1022515","0.0-9.0-0.7","1","11588","","","","","23","1","1","115","NonInfo"
"","2470","bandit-task-exp6","39","1049998","0.0-9.0-0.8","1","11588","","","","","24","2","2","88","NonInfo"
"","4216","bandit-task-exp6","40","1078713","0.0-9.0-0.9","1","11588","","","","","25","1","2","0","NonInfo"
"","7092","bandit-task-exp6","41","1110739","0.0-9.0-0.10","1","11588","","","","","26","1","1","124","NonInfo"
"","5990","bandit-task-exp6","42","1140167","0.0-9.0-0.11","1","11588","","","","","27","2","1","0","NonInfo"
"","5965","bandit-task-exp6","43","1172278","0.0-9.0-0.12","1","11588","","","","","28","2","2","83","NonInfo"
"","9110","bandit-task-exp6","44","1207228","0.0-9.0-0.13","1","11588","","","","","29","1","1","118","NonInfo"
"","7238","bandit-task-exp6","45","1240109","0.0-9.0-0.14","1","11588","","","","","30","1","1","125","NonInfo"
"","null","html-keyboard-response","46","1255292","0.0-10.0","1","11588","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","8594","bandit-task-exp6","47","1286850","0.0-11.0-0.0","1","11588","","","","","31","2","1","0","NonInfo"
"","1372","bandit-task-exp6","48","1310879","0.0-11.0-0.1","1","11588","","","","","32","1","2","0","NonInfo"
"","8907","bandit-task-exp6","49","1343719","0.0-11.0-0.2","1","11588","","","","","33","1","2","0","NonInfo"
"","2094","bandit-task-exp6","50","1369751","0.0-11.0-0.3","1","11588","","","","","34","2","2","82","NonInfo"
"","2468","bandit-task-exp6","51","1395400","0.0-11.0-0.4","1","11588","","","","","35","1","2","0","NonInfo"
"","5215","bandit-task-exp6","52","1424846","0.0-11.0-0.5","1","11588","","","","","36","1","1","124","NonInfo"
"","3275","bandit-task-exp6","53","1452048","0.0-11.0-0.6","1","11588","","","","","37","2","2","79","NonInfo"
"","2536","bandit-task-exp6","54","1478253","0.0-11.0-0.7","1","11588","","","","","38","1","1","126","NonInfo"
"","2233","bandit-task-exp6","55","1504897","0.0-11.0-0.8","1","11588","","","","","39","2","2","77","NonInfo"
"","2641","bandit-task-exp6","56","1531313","0.0-11.0-0.9","1","11588","","","","","40","1","2","0","NonInfo"
"","2614","bandit-task-exp6","57","1557615","0.0-11.0-0.10","1","11588","","","","","41","1","2","0","NonInfo"
"","1524","bandit-task-exp6","58","1584555","0.0-11.0-0.11","1","11588","","","","","42","2","2","78","NonInfo"
"","4428","bandit-task-exp6","59","1614715","0.0-11.0-0.12","1","11588","","","","","43","1","1","118","NonInfo"
"","4683","bandit-task-exp6","60","1646460","0.0-11.0-0.13","1","11588","","","","","44","1","1","112","NonInfo"
"","5946","bandit-task-exp6","61","1677934","0.0-11.0-0.14","1","11588","","","","","45","1","1","111","NonInfo"
"","null","html-keyboard-response","62","1692947","0.0-12.0","1","11588","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","7120","bandit-task-exp6","63","1724107","0.0-13.0-0.0","1","11588","","","","","46","2","1","0","NonInfo"
"","1805","bandit-task-exp6","64","1750175","0.0-13.0-0.1","1","11588","","","","","47","1","1","127","NonInfo"
"","6116","bandit-task-exp6","65","1782393","0.0-13.0-0.2","1","11588","","","","","48","1","1","110","NonInfo"
"","3445","bandit-task-exp6","66","1811458","0.0-13.0-0.3","1","11588","","","","","49","2","2","76","NonInfo"
"","7470","bandit-task-exp6","67","1845112","0.0-13.0-0.4","1","11588","","","","","50","1","1","117","NonInfo"
"","4720","bandit-task-exp6","68","1873346","0.0-13.0-0.5","1","11588","","","","","51","1","1","125","NonInfo"
"","3551","bandit-task-exp6","69","1901093","0.0-13.0-0.6","1","11588","","","","","52","2","2","70","NonInfo"
