"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":9196}]","9197","instructions","0","9206","0.0-0.0","1","92369","","","","","","","","",""
"","67594","html-button-response","1","76804","0.0-1.0","1","92369","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","2291","html-keyboard-response","2","79097","0.0-2.0","1","92369","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3165.399999998044","survey-text","3","82278","0.0-3.0","1","92369","","","","{""undefined"":""57""}","","","","",""
"","2968","survey-multi-choice","4","85249","0.0-4.0","1","92369","","","","{""Q0"":""Female""}","","","","",""
"","12798","html-button-response","5","98051","0.0-5.0-0.0","1","92369","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","63182","html-button-response","6","161235","0.0-5.0-1.0","1","92369","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","11380","html-button-response","7","172617","0.0-5.0-2.0","1","92369","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","6829","survey-multi-choice","8","179452","0.0-5.0-3.0","1","92369","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","3730","html-button-response","9","183187","0.0-6.0","1","92369","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","3607","bandit-task-exp6","10","212133","0.0-7.0-0.0","1","92369","","","","","1","1","1","111","NonInfo"
"","2069","bandit-task-exp6","11","237154","0.0-7.0-0.1","1","92369","","","","","2","1","2","0","NonInfo"
"","885","bandit-task-exp6","12","260857","0.0-7.0-0.2","1","92369","","","","","3","2","1","0","NonInfo"
"","1060","bandit-task-exp6","13","284574","0.0-7.0-0.3","1","92369","","","","","4","2","1","0","NonInfo"
"","740","bandit-task-exp6","14","307198","0.0-7.0-0.4","1","92369","","","","","5","2","1","0","NonInfo"
"","942","bandit-task-exp6","15","330715","0.0-7.0-0.5","1","92369","","","","","6","2","1","0","NonInfo"
"","1278","bandit-task-exp6","16","356141","0.0-7.0-0.6","1","92369","","","","","7","1","1","118","NonInfo"
"","1094","bandit-task-exp6","17","379709","0.0-7.0-0.7","1","92369","","","","","8","1","2","0","NonInfo"
"","5198","bandit-task-exp6","18","406782","0.0-7.0-0.8","1","92369","","","","","9","1","2","0","NonInfo"
"","1150","bandit-task-exp6","19","430214","0.0-7.0-0.9","1","92369","","","","","10","2","1","0","NonInfo"
"","1788","bandit-task-exp6","20","454184","0.0-7.0-0.10","1","92369","","","","","11","2","1","0","NonInfo"
"","854","bandit-task-exp6","21","477592","0.0-7.0-0.11","1","92369","","","","","12","1","1","112","NonInfo"
"","814","bandit-task-exp6","22","501194","0.0-7.0-0.12","1","92369","","","","","13","1","2","0","NonInfo"
"","4945","bandit-task-exp6","23","529734","0.0-7.0-0.13","1","92369","","","","","14","1","2","0","NonInfo"
"","9490","bandit-task-exp6","24","561508","0.0-7.0-0.14","1","92369","","","","","15","1","2","0","NonInfo"
"","null","html-keyboard-response","25","576511","0.0-8.0","1","92369","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1083","bandit-task-exp6","26","602006","0.0-9.0-0.0","1","92369","","","","","16","1","1","123","NonInfo"
"","614","bandit-task-exp6","27","624664","0.0-9.0-0.1","1","92369","","","","","17","1","2","0","NonInfo"
"","1398","bandit-task-exp6","28","647820","0.0-9.0-0.2","1","92369","","","","","18","2","1","0","NonInfo"
"","1141","bandit-task-exp6","29","673936","0.0-9.0-0.3","1","92369","","","","","19","1","1","126","NonInfo"
"","1677","bandit-task-exp6","30","699086","0.0-9.0-0.4","1","92369","","","","","20","2","2","71","NonInfo"
"","4918","bandit-task-exp6","31","726188","0.0-9.0-0.5","1","92369","","","","","21","1","2","0","NonInfo"
"","1350","bandit-task-exp6","32","752636","0.0-9.0-0.6","1","92369","","","","","22","1","2","0","NonInfo"
"","676","bandit-task-exp6","33","780562","0.0-9.0-0.7","1","92369","","","","","23","2","2","71","NonInfo"
"","1598","bandit-task-exp6","34","809884","0.0-9.0-0.8","1","92369","","","","","24","2","1","0","NonInfo"
"","4428","bandit-task-exp6","35","844665","0.0-9.0-0.9","1","92369","","","","","25","1","2","0","NonInfo"
"","4451","bandit-task-exp6","36","879048","0.0-9.0-0.10","1","92369","","","","","26","1","1","116","NonInfo"
"","1284","bandit-task-exp6","37","909933","0.0-9.0-0.11","1","92369","","","","","27","2","2","81","NonInfo"
"","2392","bandit-task-exp6","38","941509","0.0-9.0-0.12","1","92369","","","","","28","1","1","130","NonInfo"
"","7241","bandit-task-exp6","39","978007","0.0-9.0-0.13","1","92369","","","","","29","1","2","0","NonInfo"
"","9211","bandit-task-exp6","40","1016220","0.0-9.0-0.14","1","92369","","","","","30","1","1","116","NonInfo"
"","null","html-keyboard-response","41","1031223","0.0-10.0","1","92369","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","9353","bandit-task-exp6","42","1071443","0.0-11.0-0.0","1","92369","","","","","31","2","1","0","NonInfo"
"","3249","bandit-task-exp6","43","1102973","0.0-11.0-0.1","1","92369","","","","","32","1","2","0","NonInfo"
"","15149","bandit-task-exp6","44","1141741","0.0-11.0-0.2","1","92369","","","","","33","1","1","114","NonInfo"
"","21101","bandit-task-exp6","45","1188365","0.0-11.0-0.3","1","92369","","","","","34","1","2","0","NonInfo"
"","16829","bandit-task-exp6","46","1232407","0.0-11.0-0.4","1","92369","","","","","35","1","1","112","NonInfo"
"","25992","bandit-task-exp6","47","1287095","0.0-11.0-0.5","1","92369","","","","","36","1","1","128","NonInfo"
"","12606","bandit-task-exp6","48","1327603","0.0-11.0-0.6","1","92369","","","","","37","1","1","117","NonInfo"
"","8725","bandit-task-exp6","49","1360641","0.0-11.0-0.7","1","92369","","","","","38","1","2","0","NonInfo"
"","23796","bandit-task-exp6","50","1412908","0.0-11.0-0.8","1","92369","","","","","39","1","1","110","NonInfo"
"","10919","bandit-task-exp6","51","1451095","0.0-11.0-0.9","1","92369","","","","","40","1","1","116","NonInfo"
"","8724","bandit-task-exp6","52","1496351","0.0-11.0-0.10","1","92369","","","","","41","1","1","128","NonInfo"
"","5021","bandit-task-exp6","53","1527133","0.0-11.0-0.11","1","92369","","","","","42","1","2","0","NonInfo"
"","7753","bandit-task-exp6","54","1563591","0.0-11.0-0.12","1","92369","","","","","43","1","1","130","NonInfo"
"","5846","bandit-task-exp6","55","1599351","0.0-11.0-0.13","1","92369","","","","","44","2","2","76","NonInfo"
"","12974","bandit-task-exp6","56","1639078","0.0-11.0-0.14","1","92369","","","","","45","1","1","130","NonInfo"
"","null","html-keyboard-response","57","1654083","0.0-12.0","1","92369","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","13547","bandit-task-exp6","58","1695430","0.0-13.0-0.0","1","92369","","","","","46","1","1","125","NonInfo"
"","9571","bandit-task-exp6","59","1730465","0.0-13.0-0.1","1","92369","","","","","47","2","1","0","NonInfo"
"","5960","bandit-task-exp6","60","1762010","0.0-13.0-0.2","1","92369","","","","","48","1","2","0","NonInfo"
"","9342","bandit-task-exp6","61","1795452","0.0-13.0-0.3","1","92369","","","","","49","1","1","125","NonInfo"
"","2078","bandit-task-exp6","62","1819520","0.0-13.0-0.4","1","92369","","","","","50","1","2","0","NonInfo"
"","4204","bandit-task-exp6","63","1856921","0.0-13.0-0.5","1","92369","","","","","51","2","1","0","NonInfo"
"","2571","bandit-task-exp6","64","1882844","0.0-13.0-0.6","1","92369","","","","","52","2","2","84","NonInfo"
"","2880","bandit-task-exp6","65","1907488","0.0-13.0-0.7","1","92369","","","","","53","1","2","0","NonInfo"
"","2127","bandit-task-exp6","66","1931418","0.0-13.0-0.8","1","92369","","","","","54","1","2","0","NonInfo"
"","1005","bandit-task-exp6","67","1954765","0.0-13.0-0.9","1","92369","","","","","55","1","2","0","NonInfo"
"","1134","bandit-task-exp6","68","1977557","0.0-13.0-0.10","1","92369","","","","","56","2","1","0","NonInfo"
"","1397","bandit-task-exp6","69","2001015","0.0-13.0-0.11","1","92369","","","","","57","1","2","0","NonInfo"
"","1294","bandit-task-exp6","70","2025007","0.0-13.0-0.12","1","92369","","","","","58","1","1","129","NonInfo"
"","1662","bandit-task-exp6","71","2058644","0.0-13.0-0.13","1","92369","","","","","59","1","1","126","NonInfo"
"","2864","bandit-task-exp6","72","2083955","0.0-13.0-0.14","1","92369","","","","","60","1","2","0","NonInfo"
"","4557","html-button-response","73","2088516","0.0-14.0","1","92369","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","34333.14000000269","survey-text","74","2122856","0.0-15.0","1","92369","","","","{""undefined"":""75""}","","","","",""
"","76358.49499999313","survey-text","75","2199220","0.0-16.0","1","92369","","","","{""undefined"":""70""}","","","","",""
"","8749.839999974705","survey-text","76","2207976","0.0-17.0","1","92369","","","","{""undefined"":""A348NEQKS6VNIB""}","","","","",""
"","3039059","html-button-response","77","5247039","0.0-18.0","1","92369","<p><b>The task is now finished</b></p>Copy the following code:  <b>92369</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
