"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":5676}]","5678","instructions","0","5688","0.0-0.0","0","89469","","","","","","","","",""
"","13977","html-button-response","1","19672","0.0-1.0","0","89469","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","866","html-keyboard-response","2","20541","0.0-2.0","0","89469","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","2558.2000000285916","survey-text","3","23107","0.0-3.0","0","89469","","","","{""undefined"":""35""}","","","","",""
"","2224","survey-multi-choice","4","25336","0.0-4.0","0","89469","","","","{""Q0"":""Female""}","","","","",""
"","18682","html-button-response","5","44023","0.0-5.0-0.0","0","89469","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","31123","html-button-response","6","75150","0.0-5.0-1.0","0","89469","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","15755","html-button-response","7","90908","0.0-5.0-2.0","0","89469","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","10141","survey-multi-choice","8","101058","0.0-5.0-3.0","0","89469","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","2496","html-button-response","9","103560","0.0-6.0","0","89469","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","5818","bandit-task-exp6","10","131302","0.0-7.0-0.0","0","89469","","","","","1","2","1","0","Informative"
"","1120","bandit-task-exp6","11","154844","0.0-7.0-0.1","0","89469","","","","","2","1","1","114","Informative"
"","1399","bandit-task-exp6","12","179991","0.0-7.0-0.2","0","89469","","","","","3","2","2","70","Informative"
"","774","bandit-task-exp6","13","203675","0.0-7.0-0.3","0","89469","","","","","4","2","2","75","Informative"
"","618","bandit-task-exp6","14","226294","0.0-7.0-0.4","0","89469","","","","","5","1","1","122","Informative"
"","936","bandit-task-exp6","15","250194","0.0-7.0-0.5","0","89469","","","","","6","1","1","111","Informative"
"","470","bandit-task-exp6","16","273553","0.0-7.0-0.6","0","89469","","","","","7","1","1","130","Informative"
"","1830","bandit-task-exp6","17","297535","0.0-7.0-0.7","0","89469","","","","","8","2","2","78","Informative"
"","642","bandit-task-exp6","18","322110","0.0-7.0-0.8","0","89469","","","","","9","2","2","74","Informative"
"","2097","bandit-task-exp6","19","347551","0.0-7.0-0.9","0","89469","","","","","10","1","1","128","Informative"
"","1811","bandit-task-exp6","20","371492","0.0-7.0-0.10","0","89469","","","","","11","1","2","0","Informative"
"","1390","bandit-task-exp6","21","406933","0.0-7.0-0.11","0","89469","","","","","12","1","1","126","Informative"
"","830","bandit-task-exp6","22","429952","0.0-7.0-0.12","0","89469","","","","","13","1","2","0","Informative"
"","754","bandit-task-exp6","23","453020","0.0-7.0-0.13","0","89469","","","","","14","2","2","72","Informative"
"","1131","bandit-task-exp6","24","476280","0.0-7.0-0.14","0","89469","","","","","15","2","2","76","Informative"
"","null","html-keyboard-response","25","491756","0.0-8.0","0","89469","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","12909","bandit-task-exp6","26","528308","0.0-9.0-0.0","0","89469","","","","","16","1","1","122","Informative"
