"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":253007}]","253008","instructions","0","253016","0.0-0.0","0","18182","","","","","","","","",""
"","8758","html-button-response","1","261778","0.0-1.0","0","18182","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","6425","html-keyboard-response","2","268205","0.0-2.0","0","18182","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","6352.000000071712","survey-text","3","274562","0.0-3.0","0","18182","","","","{""undefined"":""40""}","","","","",""
"","2699","survey-multi-choice","4","277266","0.0-4.0","0","18182","","","","{""Q0"":""Female""}","","","","",""
"","40620","html-button-response","5","317889","0.0-5.0-0.0","0","18182","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","41016","html-button-response","6","358906","0.0-5.0-1.0","0","18182","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","24236","html-button-response","7","383145","0.0-5.0-2.0","0","18182","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","19761","survey-multi-choice","8","402911","0.0-5.0-3.0","0","18182","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","4880","html-button-response","9","407795","0.0-6.0","0","18182","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","3816","bandit-task-exp6","10","434275","0.0-7.0-0.0","0","18182","","","","","1","2","2","85","Informative"
"","3554","bandit-task-exp6","11","461171","0.0-7.0-0.1","0","18182","","","","","2","1","1","110","Informative"
"","1619","bandit-task-exp6","12","485321","0.0-7.0-0.2","0","18182","","","","","3","1","2","0","Informative"
"","1598","bandit-task-exp6","13","530260","0.0-7.0-0.3","0","18182","","","","","4","2","1","0","Informative"
"","2242","bandit-task-exp6","14","556567","0.0-7.0-0.4","0","18182","","","","","5","2","1","0","Informative"
"","11811","bandit-task-exp6","15","604733","0.0-7.0-0.5","0","18182","","","","","6","1","2","0","Informative"
"","1374","bandit-task-exp6","16","629306","0.0-7.0-0.6","0","18182","","","","","7","2","2","90","Informative"
"","3411","bandit-task-exp6","17","655794","0.0-7.0-0.7","0","18182","","","","","8","1","1","128","Informative"
"","1867","bandit-task-exp6","18","681261","0.0-7.0-0.8","0","18182","","","","","9","1","1","121","Informative"
"","1604","bandit-task-exp6","19","707606","0.0-7.0-0.9","0","18182","","","","","10","2","1","0","Informative"
"","1650","bandit-task-exp6","20","735709","0.0-7.0-0.10","0","18182","","","","","11","1","2","0","Informative"
"","1541","bandit-task-exp6","21","820991","0.0-7.0-0.11","0","18182","","","","","12","2","1","0","Informative"
"","7767","bandit-task-exp6","22","851684","0.0-7.0-0.12","0","18182","","","","","13","1","1","129","Informative"
"","2218","bandit-task-exp6","23","876971","0.0-7.0-0.13","0","18182","","","","","14","2","1","0","Informative"
"","2412","bandit-task-exp6","24","909987","0.0-7.0-0.14","0","18182","","","","","15","2","2","70","Informative"
"","null","html-keyboard-response","25","924990","0.0-8.0","0","18182","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2811","bandit-task-exp6","26","950423","0.0-9.0-0.0","0","18182","","","","","16","1","2","0","Informative"
"","1786","bandit-task-exp6","27","974449","0.0-9.0-0.1","0","18182","","","","","17","2","1","0","Informative"
"","6058","bandit-task-exp6","28","1012258","0.0-9.0-0.2","0","18182","","","","","18","2","1","0","Informative"
"","16130","bandit-task-exp6","29","1051769","0.0-9.0-0.3","0","18182","","","","","19","1","2","0","Informative"
"","5133","bandit-task-exp6","30","1080465","0.0-9.0-0.4","0","18182","","","","","20","1","1","129","Informative"
"","9478","bandit-task-exp6","31","1121160","0.0-9.0-0.5","0","18182","","","","","21","1","2","0","Informative"
