"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":45670}]","45672","instructions","0","45680","0.0-0.0","1","46554","","","","","","","","",""
"","1450230","html-button-response","1","1495916","0.0-1.0","1","46554","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1672","html-keyboard-response","2","1497591","0.0-2.0","1","46554","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3428.7850000038743","survey-text","3","1501027","0.0-3.0","1","46554","","","","{""undefined"":""30""}","","","","",""
"","3260","survey-multi-choice","4","1504292","0.0-4.0","1","46554","","","","{""Q0"":""Female""}","","","","",""
"","17185","html-button-response","5","1521482","0.0-5.0-0.0","1","46554","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","26989","html-button-response","6","1548472","0.0-5.0-1.0","1","46554","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","71648","html-button-response","7","1620122","0.0-5.0-2.0","1","46554","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","6244","survey-multi-choice","8","1626375","0.0-5.0-3.0","1","46554","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","3480","html-button-response","9","1629858","0.0-6.0","1","46554","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1966","bandit-task-exp6","10","1654981","0.0-7.0-0.0","1","46554","","","","","1","2","2","71","NonInfo"
"","2242","bandit-task-exp6","11","1679501","0.0-7.0-0.1","1","46554","","","","","2","1","1","119","NonInfo"
"","1140","bandit-task-exp6","12","1704712","0.0-7.0-0.2","1","46554","","","","","3","2","2","82","NonInfo"
"","1283","bandit-task-exp6","13","1728909","0.0-7.0-0.3","1","46554","","","","","4","1","2","0","NonInfo"
"","976","bandit-task-exp6","14","1751784","0.0-7.0-0.4","1","46554","","","","","5","2","2","79","NonInfo"
"","968","bandit-task-exp6","15","1775211","0.0-7.0-0.5","1","46554","","","","","6","1","1","128","NonInfo"
"","1065","bandit-task-exp6","16","1798607","0.0-7.0-0.6","1","46554","","","","","7","2","1","0","NonInfo"
"","1090","bandit-task-exp6","17","1821782","0.0-7.0-0.7","1","46554","","","","","8","2","1","0","NonInfo"
"","1261","bandit-task-exp6","18","1852258","0.0-7.0-0.8","1","46554","","","","","9","1","2","0","NonInfo"
"","934","bandit-task-exp6","19","1876415","0.0-7.0-0.9","1","46554","","","","","10","2","1","0","NonInfo"
"","1221","bandit-task-exp6","20","1899413","0.0-7.0-0.10","1","46554","","","","","11","2","2","85","NonInfo"
"","1245","bandit-task-exp6","21","1922830","0.0-7.0-0.11","1","46554","","","","","12","1","2","0","NonInfo"
"","798","bandit-task-exp6","22","1945444","0.0-7.0-0.12","1","46554","","","","","13","2","1","0","NonInfo"
"","1205","bandit-task-exp6","23","1968300","0.0-7.0-0.13","1","46554","","","","","14","1","2","0","NonInfo"
"","944","bandit-task-exp6","24","1992287","0.0-7.0-0.14","1","46554","","","","","15","2","2","89","NonInfo"
"","null","html-keyboard-response","25","2007316","0.0-8.0","1","46554","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1113","bandit-task-exp6","26","2030423","0.0-9.0-0.0","1","46554","","","","","16","1","2","0","NonInfo"
"","870","bandit-task-exp6","27","2053076","0.0-9.0-0.1","1","46554","","","","","17","2","2","85","NonInfo"
"","847","bandit-task-exp6","28","2075830","0.0-9.0-0.2","1","46554","","","","","18","1","1","111","NonInfo"
"","1026","bandit-task-exp6","29","2100337","0.0-9.0-0.3","1","46554","","","","","19","2","1","0","NonInfo"
"","825","bandit-task-exp6","30","2123046","0.0-9.0-0.4","1","46554","","","","","20","1","2","0","NonInfo"
"","814","bandit-task-exp6","31","2145915","0.0-9.0-0.5","1","46554","","","","","21","2","2","90","NonInfo"
"","1068","bandit-task-exp6","32","2168948","0.0-9.0-0.6","1","46554","","","","","22","2","2","88","NonInfo"
"","1228","bandit-task-exp6","33","2191893","0.0-9.0-0.7","1","46554","","","","","23","1","1","122","NonInfo"
"","668","bandit-task-exp6","34","2214566","0.0-9.0-0.8","1","46554","","","","","24","1","2","0","NonInfo"
"","831","bandit-task-exp6","35","2237388","0.0-9.0-0.9","1","46554","","","","","25","2","2","80","NonInfo"
"","935","bandit-task-exp6","36","2264346","0.0-9.0-0.10","1","46554","","","","","26","2","2","81","NonInfo"
"","1227","bandit-task-exp6","37","2289366","0.0-9.0-0.11","1","46554","","","","","27","2","2","78","NonInfo"
"","1608","bandit-task-exp6","38","2312674","0.0-9.0-0.12","1","46554","","","","","28","2","2","81","NonInfo"
"","930","bandit-task-exp6","39","2335766","0.0-9.0-0.13","1","46554","","","","","29","2","1","0","NonInfo"
"","1333","bandit-task-exp6","40","2359248","0.0-9.0-0.14","1","46554","","","","","30","2","1","0","NonInfo"
"","null","html-keyboard-response","41","2374256","0.0-10.0","1","46554","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1447","bandit-task-exp6","42","2398434","0.0-11.0-0.0","1","46554","","","","","31","2","2","85","NonInfo"
"","10425","bandit-task-exp6","43","2431356","0.0-11.0-0.1","1","46554","","","","","32","2","1","0","NonInfo"
"","757","bandit-task-exp6","44","2457436","0.0-11.0-0.2","1","46554","","","","","33","2","1","0","NonInfo"
"","1821","bandit-task-exp6","45","2481268","0.0-11.0-0.3","1","46554","","","","","34","1","2","0","NonInfo"
"","1024","bandit-task-exp6","46","2504437","0.0-11.0-0.4","1","46554","","","","","35","2","1","0","NonInfo"
"","854","bandit-task-exp6","47","2527256","0.0-11.0-0.5","1","46554","","","","","36","1","1","111","NonInfo"
"","914","bandit-task-exp6","48","2550648","0.0-11.0-0.6","1","46554","","","","","37","1","1","118","NonInfo"
"","851","bandit-task-exp6","49","2574075","0.0-11.0-0.7","1","46554","","","","","38","1","1","115","NonInfo"
"","1179","bandit-task-exp6","50","2597391","0.0-11.0-0.8","1","46554","","","","","39","1","1","116","NonInfo"
"","1065","bandit-task-exp6","51","2620256","0.0-11.0-0.9","1","46554","","","","","40","1","1","111","NonInfo"
"","922","bandit-task-exp6","52","2644936","0.0-11.0-0.10","1","46554","","","","","41","1","2","0","NonInfo"
"","1083","bandit-task-exp6","53","2668985","0.0-11.0-0.11","1","46554","","","","","42","2","1","0","NonInfo"
"","1618","bandit-task-exp6","54","2692499","0.0-11.0-0.12","1","46554","","","","","43","2","2","71","NonInfo"
"","952","bandit-task-exp6","55","2715923","0.0-11.0-0.13","1","46554","","","","","44","2","1","0","NonInfo"
"","1301","bandit-task-exp6","56","2739322","0.0-11.0-0.14","1","46554","","","","","45","1","1","110","NonInfo"
"","null","html-keyboard-response","57","2754330","0.0-12.0","1","46554","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1571","bandit-task-exp6","58","2778008","0.0-13.0-0.0","1","46554","","","","","46","1","1","127","NonInfo"
"","1740","bandit-task-exp6","59","2801569","0.0-13.0-0.1","1","46554","","","","","47","1","1","126","NonInfo"
"","744","bandit-task-exp6","60","2824618","0.0-13.0-0.2","1","46554","","","","","48","1","2","0","NonInfo"
"","1074","bandit-task-exp6","61","2847501","0.0-13.0-0.3","1","46554","","","","","49","2","2","72","NonInfo"
"","692","bandit-task-exp6","62","2869960","0.0-13.0-0.4","1","46554","","","","","50","2","2","77","NonInfo"
"","1138","bandit-task-exp6","63","2893037","0.0-13.0-0.5","1","46554","","","","","51","1","1","116","NonInfo"
"","913","bandit-task-exp6","64","2915880","0.0-13.0-0.6","1","46554","","","","","52","2","2","88","NonInfo"
"","1163","bandit-task-exp6","65","2941070","0.0-13.0-0.7","1","46554","","","","","53","1","2","0","NonInfo"
"","959","bandit-task-exp6","66","2963588","0.0-13.0-0.8","1","46554","","","","","54","1","2","0","NonInfo"
"","700","bandit-task-exp6","67","2986407","0.0-13.0-0.9","1","46554","","","","","55","2","1","0","NonInfo"
"","1418","bandit-task-exp6","68","3010725","0.0-13.0-0.10","1","46554","","","","","56","2","1","0","NonInfo"
"","1504","bandit-task-exp6","69","3034678","0.0-13.0-0.11","1","46554","","","","","57","1","1","117","NonInfo"
"","1408","bandit-task-exp6","70","3058087","0.0-13.0-0.12","1","46554","","","","","58","1","1","125","NonInfo"
"","1220","bandit-task-exp6","71","3081219","0.0-13.0-0.13","1","46554","","","","","59","1","2","0","NonInfo"
"","1033","bandit-task-exp6","72","3104867","0.0-13.0-0.14","1","46554","","","","","60","1","2","0","NonInfo"
"","2652","html-button-response","73","3107523","0.0-14.0","1","46554","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","10950.19999999972","survey-text","74","3118482","0.0-15.0","1","46554","","","","{""undefined"":""40""}","","","","",""
"","9253.410000004806","survey-text","75","3127743","0.0-16.0","1","46554","","","","{""undefined"":""50""}","","","","",""
"","9894.735000001732","survey-text","76","3137645","0.0-17.0","1","46554","","","","{""undefined"":""AZ8NBOTCBCLKG""}","","","","",""
"","18215","html-button-response","77","3155865","0.0-18.0","1","46554","<p><b>The task is now finished</b></p>Copy the following code:  <b>46554</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
