"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":74334}]","74337","instructions","0","74353","0.0-0.0","1","98135","","","","","","","","",""
"","2539","html-button-response","1","76903","0.0-1.0","1","98135","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","2328","html-keyboard-response","2","79238","0.0-2.0","1","98135","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3323.8750000018626","survey-text","3","82602","0.0-3.0","1","98135","","","","{""undefined"":""37 ""}","","","","",""
"","1579","survey-multi-choice","4","84193","0.0-4.0","1","98135","","","","{""Q0"":""Female""}","","","","",""
"","7325","html-button-response","5","91526","0.0-5.0-0.0","1","98135","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","13474","html-button-response","6","105006","0.0-5.0-1.0","1","98135","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","41873","html-button-response","7","146885","0.0-5.0-2.0","1","98135","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","6528","survey-multi-choice","8","153428","0.0-5.0-3.0","1","98135","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","4847","html-button-response","9","158287","0.0-6.0","1","98135","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","14967","bandit-task-exp6","10","198024","0.0-7.0-0.0","1","98135","","","","","1","2","1","0","NonInfo"
