"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":3982}]","3983","instructions","0","3991","0.0-0.0","1","59244","","","","","","","","",""
"","1232","html-button-response","1","5229","0.0-1.0","1","59244","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","7321","html-keyboard-response","2","12553","0.0-2.0","1","59244","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","6182.235000000219","survey-text","3","18744","0.0-3.0","1","59244","","","","{""undefined"":""33""}","","","","",""
"","2224","survey-multi-choice","4","20975","0.0-4.0","1","59244","","","","{""Q0"":""Male""}","","","","",""
"","1384","html-button-response","5","22365","0.0-5.0-0.0","1","59244","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","2548","html-button-response","6","24915","0.0-5.0-1.0","1","59244","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","1628","html-button-response","7","26547","0.0-5.0-2.0","1","59244","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","2635","survey-multi-choice","8","29189","0.0-5.0-3.0","1","59244","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","6010","html-button-response","9","35204","0.0-6.0","1","59244","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1922","bandit-task-exp6","10","59957","0.0-7.0-0.0","1","59244","","","","","1","2","1","0","NonInfo"
"","1213","bandit-task-exp6","11","83676","0.0-7.0-0.1","1","59244","","","","","2","2","1","0","NonInfo"
"","897","bandit-task-exp6","12","106732","0.0-7.0-0.2","1","59244","","","","","3","2","1","0","NonInfo"
"","560","bandit-task-exp6","13","130312","0.0-7.0-0.3","1","59244","","","","","4","1","1","111","NonInfo"
"","1751","bandit-task-exp6","14","154421","0.0-7.0-0.4","1","59244","","","","","5","1","2","0","NonInfo"
"","1249","bandit-task-exp6","15","177815","0.0-7.0-0.5","1","59244","","","","","6","2","1","0","NonInfo"
"","952","bandit-task-exp6","16","201128","0.0-7.0-0.6","1","59244","","","","","7","2","2","72","NonInfo"
"","1159","bandit-task-exp6","17","224476","0.0-7.0-0.7","1","59244","","","","","8","2","2","83","NonInfo"
"","1122","bandit-task-exp6","18","248622","0.0-7.0-0.8","1","59244","","","","","9","1","1","111","NonInfo"
"","1462","bandit-task-exp6","19","272359","0.0-7.0-0.9","1","59244","","","","","10","2","1","0","NonInfo"
"","1080","bandit-task-exp6","20","296206","0.0-7.0-0.10","1","59244","","","","","11","1","2","0","NonInfo"
"","947","bandit-task-exp6","21","320110","0.0-7.0-0.11","1","59244","","","","","12","2","2","87","NonInfo"
"","1550","bandit-task-exp6","22","344229","0.0-7.0-0.12","1","59244","","","","","13","2","1","0","NonInfo"
"","932","bandit-task-exp6","23","367538","0.0-7.0-0.13","1","59244","","","","","14","2","2","76","NonInfo"
"","916","bandit-task-exp6","24","390821","0.0-7.0-0.14","1","59244","","","","","15","2","1","0","NonInfo"
"","null","html-keyboard-response","25","405826","0.0-8.0","1","59244","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2370","bandit-task-exp6","26","430885","0.0-9.0-0.0","1","59244","","","","","16","1","1","123","NonInfo"
"","873","bandit-task-exp6","27","454268","0.0-9.0-0.1","1","59244","","","","","17","1","1","114","NonInfo"
