"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":28930}]","28931","instructions","0","28939","0.0-0.0","1","71111","","","","","","","","",""
"","52184","html-button-response","1","81130","0.0-1.0","1","71111","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","6316","html-keyboard-response","2","87454","0.0-2.0","1","71111","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","6567.879999987781","survey-text","3","94032","0.0-3.0","1","71111","","","","{""undefined"":""48""}","","","","",""
"","10969","survey-multi-choice","4","105013","0.0-4.0","1","71111","","","","{""Q0"":""Male""}","","","","",""
"","77539","html-button-response","5","182558","0.0-5.0-0.0","1","71111","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","138648","html-button-response","6","321212","0.0-5.0-1.0","1","71111","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","32053","html-button-response","7","353275","0.0-5.0-2.0","1","71111","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","20268","survey-multi-choice","8","373553","0.0-5.0-3.0","1","71111","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","29763","html-button-response","9","403326","0.0-6.0","1","71111","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","6367","bandit-task-exp6","10","433827","0.0-7.0-0.0","1","71111","","","","","1","1","2","0","NonInfo"
"","8296","bandit-task-exp6","11","466022","0.0-7.0-0.1","1","71111","","","","","2","2","2","76","NonInfo"
"","4060","bandit-task-exp6","12","493579","0.0-7.0-0.2","1","71111","","","","","3","2","1","0","NonInfo"
"","6864","bandit-task-exp6","13","523931","0.0-7.0-0.3","1","71111","","","","","4","2","1","0","NonInfo"
"","4890","bandit-task-exp6","14","552218","0.0-7.0-0.4","1","71111","","","","","5","1","2","0","NonInfo"
"","2789","bandit-task-exp6","15","579346","0.0-7.0-0.5","1","71111","","","","","6","2","2","77","NonInfo"
"","2203","bandit-task-exp6","16","605618","0.0-7.0-0.6","1","71111","","","","","7","1","1","111","NonInfo"
"","2139","bandit-task-exp6","17","632585","0.0-7.0-0.7","1","71111","","","","","8","1","2","0","NonInfo"
"","3409","bandit-task-exp6","18","659556","0.0-7.0-0.8","1","71111","","","","","9","1","1","122","NonInfo"
"","1630","bandit-task-exp6","19","683770","0.0-7.0-0.9","1","71111","","","","","10","1","2","0","NonInfo"
"","3377","bandit-task-exp6","20","714687","0.0-7.0-0.10","1","71111","","","","","11","1","2","0","NonInfo"
"","3788","bandit-task-exp6","21","744535","0.0-7.0-0.11","1","71111","","","","","12","1","1","127","NonInfo"
"","5706","bandit-task-exp6","22","774379","0.0-7.0-0.12","1","71111","","","","","13","2","2","74","NonInfo"
"","1673","bandit-task-exp6","23","800717","0.0-7.0-0.13","1","71111","","","","","14","2","1","0","NonInfo"
"","1384","bandit-task-exp6","24","826197","0.0-7.0-0.14","1","71111","","","","","15","2","2","73","NonInfo"
"","null","html-keyboard-response","25","841341","0.0-8.0","1","71111","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2962","bandit-task-exp6","26","866763","0.0-9.0-0.0","1","71111","","","","","16","2","1","0","NonInfo"
"","1971","bandit-task-exp6","27","891185","0.0-9.0-0.1","1","71111","","","","","17","1","2","0","NonInfo"
"","1686","bandit-task-exp6","28","915166","0.0-9.0-0.2","1","71111","","","","","18","1","2","0","NonInfo"
"","1484","bandit-task-exp6","29","939357","0.0-9.0-0.3","1","71111","","","","","19","1","1","124","NonInfo"
"","1453","bandit-task-exp6","30","964427","0.0-9.0-0.4","1","71111","","","","","20","1","1","124","NonInfo"
"","1883","bandit-task-exp6","31","989721","0.0-9.0-0.5","1","71111","","","","","21","1","2","0","NonInfo"
"","1521","bandit-task-exp6","32","1014817","0.0-9.0-0.6","1","71111","","","","","22","2","1","0","NonInfo"
