"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":21607}]","21607","instructions","0","21618","0.0-0.0","0","22986","","","","","","","","",""
"","28932","html-button-response","1","50553","0.0-1.0","0","22986","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","3736","html-keyboard-response","2","54291","0.0-2.0","0","22986","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","2635.024999966845","survey-text","3","56938","0.0-3.0","0","22986","","","","{""undefined"":""29""}","","","","",""
"","1990","survey-multi-choice","4","58929","0.0-4.0","0","22986","","","","{""Q0"":""Male""}","","","","",""
"","28294","html-button-response","5","87225","0.0-5.0-0.0","0","22986","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","40703","html-button-response","6","127929","0.0-5.0-1.0","0","22986","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","26967","html-button-response","7","154897","0.0-5.0-2.0","0","22986","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","15958","survey-multi-choice","8","170857","0.0-5.0-3.0","0","22986","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","3534","html-button-response","9","174393","0.0-6.0","0","22986","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","2669","bandit-task-exp6","10","199176","0.0-7.0-0.0","0","22986","","","","","1","2","1","0","Informative"
"","2046","bandit-task-exp6","11","223872","0.0-7.0-0.1","0","22986","","","","","2","1","2","0","Informative"
"","1037","bandit-task-exp6","12","247384","0.0-7.0-0.2","0","22986","","","","","3","2","2","85","Informative"
"","1277","bandit-task-exp6","13","270952","0.0-7.0-0.3","0","22986","","","","","4","2","1","0","Informative"
"","2870","bandit-task-exp6","14","296337","0.0-7.0-0.4","0","22986","","","","","5","2","2","86","Informative"
"","2862","bandit-task-exp6","15","321881","0.0-7.0-0.5","0","22986","","","","","6","2","1","0","Informative"
"","1189","bandit-task-exp6","16","344977","0.0-7.0-0.6","0","22986","","","","","7","2","2","73","Informative"
"","2637","bandit-task-exp6","17","369985","0.0-7.0-0.7","0","22986","","","","","8","2","2","70","Informative"
"","2301","bandit-task-exp6","18","394576","0.0-7.0-0.8","0","22986","","","","","9","2","2","83","Informative"
"","1206","bandit-task-exp6","19","417696","0.0-7.0-0.9","0","22986","","","","","10","2","1","0","Informative"
"","1749","bandit-task-exp6","20","441273","0.0-7.0-0.10","0","22986","","","","","11","2","1","0","Informative"
"","1054","bandit-task-exp6","21","464280","0.0-7.0-0.11","0","22986","","","","","12","1","2","0","Informative"
"","2270","bandit-task-exp6","22","488632","0.0-7.0-0.12","0","22986","","","","","13","2","1","0","Informative"
"","1349","bandit-task-exp6","23","512016","0.0-7.0-0.13","0","22986","","","","","14","2","1","0","Informative"
"","1781","bandit-task-exp6","24","536024","0.0-7.0-0.14","0","22986","","","","","15","2","2","88","Informative"
"","null","html-keyboard-response","25","551029","0.0-8.0","0","22986","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2335","bandit-task-exp6","26","576016","0.0-9.0-0.0","0","22986","","","","","16","2","2","83","Informative"
"","1526","bandit-task-exp6","27","599536","0.0-9.0-0.1","0","22986","","","","","17","2","1","0","Informative"
"","1790","bandit-task-exp6","28","623496","0.0-9.0-0.2","0","22986","","","","","18","2","1","0","Informative"
"","1622","bandit-task-exp6","29","647200","0.0-9.0-0.3","0","22986","","","","","19","2","1","0","Informative"
"","2014","bandit-task-exp6","30","672600","0.0-9.0-0.4","0","22986","","","","","20","1","1","130","Informative"
"","5245","bandit-task-exp6","31","700784","0.0-9.0-0.5","0","22986","","","","","21","1","1","121","Informative"
"","1598","bandit-task-exp6","32","724344","0.0-9.0-0.6","0","22986","","","","","22","1","2","0","Informative"
"","1629","bandit-task-exp6","33","748600","0.0-9.0-0.7","0","22986","","","","","23","2","2","89","Informative"
"","2446","bandit-task-exp6","34","774104","0.0-9.0-0.8","0","22986","","","","","24","1","2","0","Informative"
"","1261","bandit-task-exp6","35","797968","0.0-9.0-0.9","0","22986","","","","","25","1","1","125","Informative"
"","1662","bandit-task-exp6","36","821743","0.0-9.0-0.10","0","22986","","","","","26","1","2","0","Informative"
"","1110","bandit-task-exp6","37","845576","0.0-9.0-0.11","0","22986","","","","","27","1","2","0","Informative"
"","1261","bandit-task-exp6","38","869032","0.0-9.0-0.12","0","22986","","","","","28","1","2","0","Informative"
"","973","bandit-task-exp6","39","891856","0.0-9.0-0.13","0","22986","","","","","29","2","1","0","Informative"
"","957","bandit-task-exp6","40","914856","0.0-9.0-0.14","0","22986","","","","","30","1","1","113","Informative"
