"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":493275}]","493275","instructions","0","493302","0.0-0.0","1","95073","","","","","","","","",""
"","4199","html-button-response","1","497519","0.0-1.0","1","95073","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","348","html-keyboard-response","2","497869","0.0-2.0","1","95073","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","17","","","","","",""
"","3894.000000000233","survey-text","3","501780","0.0-3.0","1","95073","","","","{""undefined"":""33""}","","","","",""
"","2355","survey-multi-choice","4","504155","0.0-4.0","1","95073","","","","{""Q0"":""Female""}","","","","",""
"","5796","html-button-response","5","509965","0.0-5.0-0.0","1","95073","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","2535","html-button-response","6","512504","0.0-5.0-1.0","1","95073","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","1436","html-button-response","7","513943","0.0-5.0-2.0","1","95073","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","3290","survey-multi-choice","8","517244","0.0-5.0-3.0","1","95073","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","3465","html-button-response","9","520728","0.0-6.0","1","95073","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1736","bandit-task-exp6","10","545559","0.0-7.0-0.0","1","95073","","","","","1","1","2","0","NonInfo"
"","1506","bandit-task-exp6","11","569932","0.0-7.0-0.1","1","95073","","","","","2","1","2","0","NonInfo"
"","1297","bandit-task-exp6","12","593418","0.0-7.0-0.2","1","95073","","","","","3","1","2","0","NonInfo"
"","3691","bandit-task-exp6","13","620337","0.0-7.0-0.3","1","95073","","","","","4","1","2","0","NonInfo"
"","5759","bandit-task-exp6","14","648445","0.0-7.0-0.4","1","95073","","","","","5","2","2","90","NonInfo"
"","1011","bandit-task-exp6","15","672016","0.0-7.0-0.5","1","95073","","","","","6","2","1","0","NonInfo"
"","2852","bandit-task-exp6","16","697307","0.0-7.0-0.6","1","95073","","","","","7","2","2","81","NonInfo"
"","1206","bandit-task-exp6","17","770264","0.0-7.0-0.7","1","95073","","","","","8","1","2","0","NonInfo"
"","1399","bandit-task-exp6","18","797060","0.0-7.0-0.8","1","95073","","","","","9","1","2","0","NonInfo"
"","1646","bandit-task-exp6","19","821302","0.0-7.0-0.9","1","95073","","","","","10","1","2","0","NonInfo"
"","2816","bandit-task-exp6","20","848262","0.0-7.0-0.10","1","95073","","","","","11","1","1","119","NonInfo"
"","2382","bandit-task-exp6","21","873395","0.0-7.0-0.11","1","95073","","","","","12","1","2","0","NonInfo"
"","2801","bandit-task-exp6","22","898798","0.0-7.0-0.12","1","95073","","","","","13","1","1","117","NonInfo"
"","2397","bandit-task-exp6","23","923506","0.0-7.0-0.13","1","95073","","","","","14","1","2","0","NonInfo"
