"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":4654}]","4656","instructions","0","4664","0.0-0.0","0","19287","","","","","","","","",""
"","2680","html-button-response","1","7350","0.0-1.0","0","19287","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","3030","html-keyboard-response","2","10382","0.0-2.0","0","19287","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","14483.884999994189","survey-text","3","24876","0.0-3.0","0","19287","","","","{""undefined"":""28""}","","","","",""
"","1975","survey-multi-choice","4","26858","0.0-4.0","0","19287","","","","{""Q0"":""Male""}","","","","",""
"","2633","html-button-response","5","29496","0.0-5.0-0.0","0","19287","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","15732","html-button-response","6","45231","0.0-5.0-1.0","0","19287","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","1434","html-button-response","7","46669","0.0-5.0-2.0","0","19287","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","6838","survey-multi-choice","8","53516","0.0-5.0-3.0","0","19287","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","90329","html-button-response","9","143850","0.0-6.0","0","19287","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1352","bandit-task-exp6","10","169033","0.0-7.0-0.0","0","19287","","","","","1","1","1","122","Informative"
"","953","bandit-task-exp6","11","195230","0.0-7.0-0.1","0","19287","","","","","2","1","1","125","Informative"
"","1183","bandit-task-exp6","12","219811","0.0-7.0-0.2","0","19287","","","","","3","2","1","0","Informative"
"","2336","bandit-task-exp6","13","244314","0.0-7.0-0.3","0","19287","","","","","4","1","2","0","Informative"
"","1117","bandit-task-exp6","14","278970","0.0-7.0-0.4","0","19287","","","","","5","2","1","0","Informative"
"","1150","bandit-task-exp6","15","317767","0.0-7.0-0.5","0","19287","","","","","6","1","2","0","Informative"
"","895","bandit-task-exp6","16","345632","0.0-7.0-0.6","0","19287","","","","","7","1","1","116","Informative"
"","1034","bandit-task-exp6","17","369094","0.0-7.0-0.7","0","19287","","","","","8","1","2","0","Informative"
"","982","bandit-task-exp6","18","395858","0.0-7.0-0.8","0","19287","","","","","9","1","2","0","Informative"
"","753","bandit-task-exp6","19","419999","0.0-7.0-0.9","0","19287","","","","","10","2","1","0","Informative"
"","2023","bandit-task-exp6","20","444071","0.0-7.0-0.10","0","19287","","","","","11","1","1","127","Informative"
"","1177","bandit-task-exp6","21","478099","0.0-7.0-0.11","0","19287","","","","","12","2","2","86","Informative"
"","1313","bandit-task-exp6","22","515770","0.0-7.0-0.12","0","19287","","","","","13","1","1","117","Informative"
"","1672","bandit-task-exp6","23","539999","0.0-7.0-0.13","0","19287","","","","","14","1","2","0","Informative"
"","1126","bandit-task-exp6","24","563748","0.0-7.0-0.14","0","19287","","","","","15","1","1","116","Informative"
"","null","html-keyboard-response","25","578758","0.0-8.0","0","19287","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
