"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":9692}]","9693","instructions","0","9754","0.0-0.0","0","71627","","","","","","","","",""
"","11213","html-button-response","1","20972","0.0-1.0","0","71627","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1190","html-keyboard-response","2","22164","0.0-2.0","0","71627","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3190.650000004098","survey-text","3","25363","0.0-3.0","0","71627","","","","{""undefined"":""28""}","","","","",""
"","1825","survey-multi-choice","4","27195","0.0-4.0","0","71627","","","","{""Q0"":""Male""}","","","","",""
"","21807","html-button-response","5","49006","0.0-5.0-0.0","0","71627","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","24802","html-button-response","6","73811","0.0-5.0-1.0","0","71627","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","50967","html-button-response","7","124783","0.0-5.0-2.0","0","71627","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","13584","survey-multi-choice","8","138380","0.0-5.0-3.0","0","71627","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","2147","html-button-response","9","140531","0.0-6.0","0","71627","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1602","bandit-task-exp6","10","169294","0.0-7.0-0.0","0","71627","","","","","1","2","2","72","Informative"
"","1018","bandit-task-exp6","11","192420","0.0-7.0-0.1","0","71627","","","","","2","1","2","0","Informative"
"","1513","bandit-task-exp6","12","215780","0.0-7.0-0.2","0","71627","","","","","3","2","1","0","Informative"
"","1431","bandit-task-exp6","13","240018","0.0-7.0-0.3","0","71627","","","","","4","2","1","0","Informative"
"","1054","bandit-task-exp6","14","263344","0.0-7.0-0.4","0","71627","","","","","5","2","2","83","Informative"
"","935","bandit-task-exp6","15","286703","0.0-7.0-0.5","0","71627","","","","","6","2","2","72","Informative"
"","1135","bandit-task-exp6","16","310076","0.0-7.0-0.6","0","71627","","","","","7","2","2","84","Informative"
"","1461","bandit-task-exp6","17","333935","0.0-7.0-0.7","0","71627","","","","","8","2","2","77","Informative"
"","1619","bandit-task-exp6","18","357680","0.0-7.0-0.8","0","71627","","","","","9","2","1","0","Informative"
"","1654","bandit-task-exp6","19","381920","0.0-7.0-0.9","0","71627","","","","","10","2","1","0","Informative"
"","1245","bandit-task-exp6","20","405986","0.0-7.0-0.10","0","71627","","","","","11","2","1","0","Informative"
"","1500","bandit-task-exp6","21","429688","0.0-7.0-0.11","0","71627","","","","","12","2","1","0","Informative"
"","1450","bandit-task-exp6","22","453348","0.0-7.0-0.12","0","71627","","","","","13","2","1","0","Informative"
"","871","bandit-task-exp6","23","475651","0.0-7.0-0.13","0","71627","","","","","14","2","1","0","Informative"
"","981","bandit-task-exp6","24","498903","0.0-7.0-0.14","0","71627","","","","","15","1","1","124","Informative"
"","null","html-keyboard-response","25","513908","0.0-8.0","0","71627","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2247","bandit-task-exp6","26","543031","0.0-9.0-0.0","0","71627","","","","","16","2","2","83","Informative"
"","2377","bandit-task-exp6","27","567291","0.0-9.0-0.1","0","71627","","","","","17","2","1","0","Informative"
"","2622","bandit-task-exp6","28","592025","0.0-9.0-0.2","0","71627","","","","","18","1","1","118","Informative"
"","2423","bandit-task-exp6","29","616238","0.0-9.0-0.3","0","71627","","","","","19","1","1","113","Informative"
"","1173","bandit-task-exp6","30","639879","0.0-9.0-0.4","0","71627","","","","","20","1","2","0","Informative"
