"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":10826}]","10827","instructions","0","10837","0.0-0.0","0","55150","","","","","","","","",""
"","4224","html-button-response","1","15067","0.0-1.0","0","55150","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","2791","html-keyboard-response","2","17862","0.0-2.0","0","55150","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","4196.669999975711","survey-text","3","22073","0.0-3.0","0","55150","","","","{""undefined"":""30""}","","","","",""
"","3606","survey-multi-choice","4","25686","0.0-4.0","0","55150","","","","{""Q0"":""Male""}","","","","",""
"","3043","html-button-response","5","28734","0.0-5.0-0.0","0","55150","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","5548","html-button-response","6","34286","0.0-5.0-1.0","0","55150","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","2464","html-button-response","7","36754","0.0-5.0-2.0","0","55150","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","8707","survey-multi-choice","8","45468","0.0-5.0-3.0","0","55150","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","3453","html-button-response","9","48925","0.0-6.0","0","55150","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","8234","bandit-task-exp6","10","81216","0.0-7.0-0.0","0","55150","","","","","1","1","1","116","Informative"
"","11781","bandit-task-exp6","11","116472","0.0-7.0-0.1","0","55150","","","","","2","2","1","0","Informative"
"","2765","bandit-task-exp6","12","142156","0.0-7.0-0.2","0","55150","","","","","3","1","1","115","Informative"
"","1783","bandit-task-exp6","13","166780","0.0-7.0-0.3","0","55150","","","","","4","1","2","0","Informative"
"","2240","bandit-task-exp6","14","192029","0.0-7.0-0.4","0","55150","","","","","5","2","1","0","Informative"
"","2963","bandit-task-exp6","15","223718","0.0-7.0-0.5","0","55150","","","","","6","1","1","122","Informative"
"","2393","bandit-task-exp6","16","248562","0.0-7.0-0.6","0","55150","","","","","7","2","2","86","Informative"
"","3327","bandit-task-exp6","17","281991","0.0-7.0-0.7","0","55150","","","","","8","2","2","80","Informative"
"","1801","bandit-task-exp6","18","309741","0.0-7.0-0.8","0","55150","","","","","9","2","2","77","Informative"
"","2135","bandit-task-exp6","19","339572","0.0-7.0-0.9","0","55150","","","","","10","1","1","129","Informative"
"","14446","bandit-task-exp6","20","382654","0.0-7.0-0.10","0","55150","","","","","11","1","1","127","Informative"
"","2335","bandit-task-exp6","21","409229","0.0-7.0-0.11","0","55150","","","","","12","1","2","0","Informative"
"","5016","bandit-task-exp6","22","457210","0.0-7.0-0.12","0","55150","","","","","13","1","2","0","Informative"
"","23101","bandit-task-exp6","23","504307","0.0-7.0-0.13","0","55150","","","","","14","1","1","121","Informative"
"","2776","bandit-task-exp6","24","533534","0.0-7.0-0.14","0","55150","","","","","15","2","1","0","Informative"
"","null","html-keyboard-response","25","548539","0.0-8.0","0","55150","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2333","bandit-task-exp6","26","580121","0.0-9.0-0.0","0","55150","","","","","16","1","2","0","Informative"
