"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":94940}]","94943","instructions","0","94951","0.0-0.0","1","6272","","","","","","","","",""
"","50121","html-button-response","1","145086","0.0-1.0","1","6272","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1485","html-keyboard-response","2","146576","0.0-2.0","1","6272","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","2900.4400000003516","survey-text","3","149495","0.0-3.0","1","6272","","","","{""undefined"":""47""}","","","","",""
"","3283","survey-multi-choice","4","152791","0.0-4.0","1","6272","","","","{""Q0"":""Male""}","","","","",""
"","25979","html-button-response","5","178777","0.0-5.0-0.0","1","6272","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","51197","html-button-response","6","229979","0.0-5.0-1.0","1","6272","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","19529","html-button-response","7","249514","0.0-5.0-2.0","1","6272","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","56997","survey-multi-choice","8","306526","0.0-5.0-3.0","1","6272","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","4080","html-button-response","9","310618","0.0-6.0","1","6272","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","5778","bandit-task-exp6","10","339633","0.0-7.0-0.0","1","6272","","","","","1","2","1","0","NonInfo"
"","1004","bandit-task-exp6","11","362459","0.0-7.0-0.1","1","6272","","","","","2","2","1","0","NonInfo"
"","891","bandit-task-exp6","12","385242","0.0-7.0-0.2","1","6272","","","","","3","2","1","0","NonInfo"
"","2701","bandit-task-exp6","13","410335","0.0-7.0-0.3","1","6272","","","","","4","1","1","110","NonInfo"
"","1405","bandit-task-exp6","14","433682","0.0-7.0-0.4","1","6272","","","","","5","1","1","116","NonInfo"
"","2124","bandit-task-exp6","15","457768","0.0-7.0-0.5","1","6272","","","","","6","1","1","126","NonInfo"
"","2314","bandit-task-exp6","16","481919","0.0-7.0-0.6","1","6272","","","","","7","1","2","0","NonInfo"
"","588","bandit-task-exp6","17","504311","0.0-7.0-0.7","1","6272","","","","","8","2","2","82","NonInfo"
"","1769","bandit-task-exp6","18","527970","0.0-7.0-0.8","1","6272","","","","","9","1","2","0","NonInfo"
"","692","bandit-task-exp6","19","550690","0.0-7.0-0.9","1","6272","","","","","10","2","2","72","NonInfo"
"","775","bandit-task-exp6","20","573609","0.0-7.0-0.10","1","6272","","","","","11","1","2","0","NonInfo"
"","2106","bandit-task-exp6","21","597666","0.0-7.0-0.11","1","6272","","","","","12","2","2","84","NonInfo"
"","665","bandit-task-exp6","22","620553","0.0-7.0-0.12","1","6272","","","","","13","2","2","86","NonInfo"
"","826","bandit-task-exp6","23","643432","0.0-7.0-0.13","1","6272","","","","","14","2","1","0","NonInfo"
"","1626","bandit-task-exp6","24","667066","0.0-7.0-0.14","1","6272","","","","","15","1","1","125","NonInfo"
"","null","html-keyboard-response","25","682074","0.0-8.0","1","6272","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2177","bandit-task-exp6","26","706736","0.0-9.0-0.0","1","6272","","","","","16","2","2","80","NonInfo"
"","1234","bandit-task-exp6","27","730648","0.0-9.0-0.1","1","6272","","","","","17","1","1","122","NonInfo"
"","1264","bandit-task-exp6","28","753904","0.0-9.0-0.2","1","6272","","","","","18","1","1","120","NonInfo"
"","922","bandit-task-exp6","29","776847","0.0-9.0-0.3","1","6272","","","","","19","2","1","0","NonInfo"
