"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":11647}]","11648","instructions","0","11655","0.0-0.0","0","14019","","","","","","","","",""
"","15395","html-button-response","1","27055","0.0-1.0","0","14019","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1987","html-keyboard-response","2","29045","0.0-2.0","0","14019","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","3033.7750000180677","survey-text","3","32087","0.0-3.0","0","14019","","","","{""undefined"":""30""}","","","","",""
"","1611","survey-multi-choice","4","33702","0.0-4.0","0","14019","","","","{""Q0"":""Female""}","","","","",""
"","29837","html-button-response","5","63542","0.0-5.0-0.0","0","14019","<p> On each trial throughout the experiment you will choose between the options </br><b> Find Out Now </b> and <b> Keep It Secret </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/KeepItSecret.jpg'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/FindOutNow.jpg'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p><p>You can however gain information about the outcome as the two options, Find Out Now & Keep It Secret, suggest. </p>","0","","","","","","",""
"","24301","html-button-response","6","87845","0.0-5.0-1.0","0","14019","<img src= 'cues/Experiment6.png'></img><p>As seen above, when choosing the <b>'Find Out Now'</b> option, you will receive either a happy face or sad face.</br>The happy face means you will win points after the delay, whereas the sad face means you will receive 0 points.</br></p><p> When choosing the <b> 'Keep it Secret' </b> option you will receive a confused face.</br> This face appears regardless of whether you are going to win points or not. </p>In short, choosing 'Find Out Now' allows you to find out the outcome before you experience it (after the delay).</br></br>","0","","","","","","",""
"","16062","html-button-response","7","103910","0.0-5.0-2.0","0","14019","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","11323","survey-multi-choice","8","115238","0.0-5.0-3.0","0","14019","","","","{""Q0"":""20 Seconds"",""Q1"":""True"",""Q2"":""True""}","","","","",""
"","2252","html-button-response","9","117493","0.0-6.0","0","14019","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","2841","bandit-task-exp6","10","143038","0.0-7.0-0.0","0","14019","","","","","1","2","1","0","Informative"
"","5139","bandit-task-exp6","11","170494","0.0-7.0-0.1","0","14019","","","","","2","2","2","76","Informative"
"","1540","bandit-task-exp6","12","194254","0.0-7.0-0.2","0","14019","","","","","3","1","2","0","Informative"
"","1140","bandit-task-exp6","13","217381","0.0-7.0-0.3","0","14019","","","","","4","2","2","90","Informative"
"","739","bandit-task-exp6","14","240093","0.0-7.0-0.4","0","14019","","","","","5","1","2","0","Informative"
"","1324","bandit-task-exp6","15","263670","0.0-7.0-0.5","0","14019","","","","","6","1","2","0","Informative"
"","1619","bandit-task-exp6","16","287766","0.0-7.0-0.6","0","14019","","","","","7","2","2","81","Informative"
"","1395","bandit-task-exp6","17","311310","0.0-7.0-0.7","0","14019","","","","","8","2","2","82","Informative"
"","1572","bandit-task-exp6","18","335030","0.0-7.0-0.8","0","14019","","","","","9","2","1","0","Informative"
"","963","bandit-task-exp6","19","358278","0.0-7.0-0.9","0","14019","","","","","10","2","1","0","Informative"
"","1712","bandit-task-exp6","20","383069","0.0-7.0-0.10","0","14019","","","","","11","1","1","115","Informative"
"","2355","bandit-task-exp6","21","407557","0.0-7.0-0.11","0","14019","","","","","12","1","2","0","Informative"
"","1084","bandit-task-exp6","22","431005","0.0-7.0-0.12","0","14019","","","","","13","1","1","117","Informative"
"","1547","bandit-task-exp6","23","454510","0.0-7.0-0.13","0","14019","","","","","14","1","2","0","Informative"
"","1100","bandit-task-exp6","24","477733","0.0-7.0-0.14","0","14019","","","","","15","1","1","123","Informative"
"","null","html-keyboard-response","25","492737","0.0-8.0","0","14019","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1991","bandit-task-exp6","26","516845","0.0-9.0-0.0","0","14019","","","","","16","1","2","0","Informative"
"","2370","bandit-task-exp6","27","541422","0.0-9.0-0.1","0","14019","","","","","17","2","1","0","Informative"
"","1379","bandit-task-exp6","28","565013","0.0-9.0-0.2","0","14019","","","","","18","2","2","90","Informative"
"","1923","bandit-task-exp6","29","588797","0.0-9.0-0.3","0","14019","","","","","19","2","1","0","Informative"
"","1867","bandit-task-exp6","30","612757","0.0-9.0-0.4","0","14019","","","","","20","1","1","114","Informative"
"","1060","bandit-task-exp6","31","636477","0.0-9.0-0.5","0","14019","","","","","21","1","1","119","Informative"
"","1252","bandit-task-exp6","32","659677","0.0-9.0-0.6","0","14019","","","","","22","1","2","0","Informative"
"","1691","bandit-task-exp6","33","683461","0.0-9.0-0.7","0","14019","","","","","23","1","1","125","Informative"
"","1219","bandit-task-exp6","34","706669","0.0-9.0-0.8","0","14019","","","","","24","1","1","112","Informative"
"","644","bandit-task-exp6","35","729445","0.0-9.0-0.9","0","14019","","","","","25","2","1","0","Informative"
"","1140","bandit-task-exp6","36","752517","0.0-9.0-0.10","0","14019","","","","","26","1","2","0","Informative"
"","1155","bandit-task-exp6","37","776685","0.0-9.0-0.11","0","14019","","","","","27","1","2","0","Informative"
"","1156","bandit-task-exp6","38","799805","0.0-9.0-0.12","0","14019","","","","","28","1","2","0","Informative"
"","1011","bandit-task-exp6","39","823030","0.0-9.0-0.13","0","14019","","","","","29","1","1","113","Informative"
"","1370","bandit-task-exp6","40","847276","0.0-9.0-0.14","0","14019","","","","","30","1","2","0","Informative"
"","null","html-keyboard-response","41","862281","0.0-10.0","0","14019","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","1432","bandit-task-exp6","42","886173","0.0-11.0-0.0","0","14019","","","","","31","1","1","129","Informative"
"","1515","bandit-task-exp6","43","909934","0.0-11.0-0.1","0","14019","","","","","32","1","1","118","Informative"
"","1139","bandit-task-exp6","44","933077","0.0-11.0-0.2","0","14019","","","","","33","1","2","0","Informative"
"","868","bandit-task-exp6","45","956005","0.0-11.0-0.3","0","14019","","","","","34","1","2","0","Informative"
"","1092","bandit-task-exp6","46","979229","0.0-11.0-0.4","0","14019","","","","","35","1","2","0","Informative"
"","1291","bandit-task-exp6","47","1002789","0.0-11.0-0.5","0","14019","","","","","36","1","1","116","Informative"
"","1052","bandit-task-exp6","48","1026269","0.0-11.0-0.6","0","14019","","","","","37","1","2","0","Informative"
"","2243","bandit-task-exp6","49","1050708","0.0-11.0-0.7","0","14019","","","","","38","2","1","0","Informative"
"","1284","bandit-task-exp6","50","1074525","0.0-11.0-0.8","0","14019","","","","","39","2","1","0","Informative"
"","1243","bandit-task-exp6","51","1097949","0.0-11.0-0.9","0","14019","","","","","40","1","1","129","Informative"
"","1452","bandit-task-exp6","52","1121780","0.0-11.0-0.10","0","14019","","","","","41","1","2","0","Informative"
"","1028","bandit-task-exp6","53","1144845","0.0-11.0-0.11","0","14019","","","","","42","1","1","130","Informative"
"","1138","bandit-task-exp6","54","1168116","0.0-11.0-0.12","0","14019","","","","","43","1","1","112","Informative"
"","1508","bandit-task-exp6","55","1191716","0.0-11.0-0.13","0","14019","","","","","44","1","1","127","Informative"
"","1411","bandit-task-exp6","56","1215316","0.0-11.0-0.14","0","14019","","","","","45","1","2","0","Informative"
"","null","html-keyboard-response","57","1230318","0.0-12.0","0","14019","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","3625","bandit-task-exp6","58","1256244","0.0-13.0-0.0","0","14019","","","","","46","1","1","125","Informative"
"","980","bandit-task-exp6","59","1279612","0.0-13.0-0.1","0","14019","","","","","47","1","2","0","Informative"
"","3324","bandit-task-exp6","60","1306020","0.0-13.0-0.2","0","14019","","","","","48","1","2","0","Informative"
"","3196","bandit-task-exp6","61","1331731","0.0-13.0-0.3","0","14019","","","","","49","1","1","114","Informative"
"","1163","bandit-task-exp6","62","1355316","0.0-13.0-0.4","0","14019","","","","","50","1","1","124","Informative"
"","1347","bandit-task-exp6","63","1380525","0.0-13.0-0.5","0","14019","","","","","51","1","2","0","Informative"
"","2626","bandit-task-exp6","64","1405509","0.0-13.0-0.6","0","14019","","","","","52","1","1","115","Informative"
"","1490","bandit-task-exp6","65","1429101","0.0-13.0-0.7","0","14019","","","","","53","1","1","110","Informative"
"","1986","bandit-task-exp6","66","1453980","0.0-13.0-0.8","0","14019","","","","","54","1","2","0","Informative"
"","1452","bandit-task-exp6","67","1477845","0.0-13.0-0.9","0","14019","","","","","55","1","1","127","Informative"
"","1146","bandit-task-exp6","68","1501508","0.0-13.0-0.10","0","14019","","","","","56","1","2","0","Informative"
"","1345","bandit-task-exp6","69","1524797","0.0-13.0-0.11","0","14019","","","","","57","1","2","0","Informative"
"","1522","bandit-task-exp6","70","1548899","0.0-13.0-0.12","0","14019","","","","","58","1","1","121","Informative"
"","1643","bandit-task-exp6","71","1572852","0.0-13.0-0.13","0","14019","","","","","59","1","1","111","Informative"
"","1675","bandit-task-exp6","72","1597067","0.0-13.0-0.14","0","14019","","","","","60","1","2","0","Informative"
"","2405","html-button-response","73","1599476","0.0-14.0","0","14019","<p> Congratulations, you have finished the main part of the experiment. </p><p>Before you finish, we have a few short questions about the options and outcomes you saw in the task.</p>","0","","","","","","",""
"","18770.65500000026","survey-text","74","1618251","0.0-15.0","0","14019","","","","{""undefined"":""120""}","","","","",""
"","4412.21000009682","survey-text","75","1622669","0.0-16.0","0","14019","","","","{""undefined"":""115""}","","","","",""
"","6147.059999988414","survey-text","76","1628822","0.0-17.0","0","14019","","","","{""undefined"":""AQ9Y6WD8O72ZC""}","","","","",""
"","14518","html-button-response","77","1643343","0.0-18.0","0","14019","<p><b>The task is now finished</b></p>Copy the following code:  <b>14019</b></br><p>This is your HIT which you will need to receive payment via mTurk.</p><p><b>Thank you for taking part and completing the experiment!</b></p>","0","","","","","","",""
