"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":11164}]","11166","instructions","0","11177","0.0-0.0","1","85855","","","","","","","","",""
"","1132","html-button-response","1","12318","0.0-1.0","1","85855","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","1578","html-keyboard-response","2","13901","0.0-2.0","1","85855","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","4209.135000004608","survey-text","3","18120","0.0-3.0","1","85855","","","","{""undefined"":""26""}","","","","",""
"","4106","survey-multi-choice","4","22237","0.0-4.0","1","85855","","","","{""Q0"":""Male""}","","","","",""
"","1646","html-button-response","5","23891","0.0-5.0-0.0","1","85855","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","3230","html-button-response","6","27127","0.0-5.0-1.0","1","85855","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","30283","html-button-response","7","57416","0.0-5.0-2.0","1","85855","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","4863","survey-multi-choice","8","62286","0.0-5.0-3.0","1","85855","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","1022","html-button-response","9","63311","0.0-6.0","1","85855","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","1232","bandit-task-exp6","10","87356","0.0-7.0-0.0","1","85855","","","","","1","1","1","115","NonInfo"
"","901","bandit-task-exp6","11","110290","0.0-7.0-0.1","1","85855","","","","","2","2","1","0","NonInfo"
"","5520","bandit-task-exp6","12","137903","0.0-7.0-0.2","1","85855","","","","","3","2","2","82","NonInfo"
"","2128","bandit-task-exp6","13","162091","0.0-7.0-0.3","1","85855","","","","","4","1","1","123","NonInfo"
"","2272","bandit-task-exp6","14","187525","0.0-7.0-0.4","1","85855","","","","","5","2","2","86","NonInfo"
"","2076","bandit-task-exp6","15","212343","0.0-7.0-0.5","1","85855","","","","","6","2","2","75","NonInfo"
"","2022","bandit-task-exp6","16","237003","0.0-7.0-0.6","1","85855","","","","","7","1","1","119","NonInfo"
"","1527","bandit-task-exp6","17","260649","0.0-7.0-0.7","1","85855","","","","","8","2","2","88","NonInfo"
"","702","bandit-task-exp6","18","283848","0.0-7.0-0.8","1","85855","","","","","9","2","1","0","NonInfo"
"","607","bandit-task-exp6","19","306621","0.0-7.0-0.9","1","85855","","","","","10","2","2","86","NonInfo"
"","886","bandit-task-exp6","20","329777","0.0-7.0-0.10","1","85855","","","","","11","1","1","122","NonInfo"
"","797","bandit-task-exp6","21","356517","0.0-7.0-0.11","1","85855","","","","","12","1","1","122","NonInfo"
"","740","bandit-task-exp6","22","379720","0.0-7.0-0.12","1","85855","","","","","13","1","1","110","NonInfo"
"","591","bandit-task-exp6","23","403212","0.0-7.0-0.13","1","85855","","","","","14","2","1","0","NonInfo"
"","1098","bandit-task-exp6","24","426575","0.0-7.0-0.14","1","85855","","","","","15","1","1","124","NonInfo"
