"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","condition","PID","stimulus","button_pressed","key_press","responses","banditTrial","choice","cue","feedback","magnit"
"[{""page_index"":0,""viewing_time"":3961}]","3962","instructions","0","3980","0.0-0.0","1","36057","","","","","","","","",""
"","10821","html-button-response","1","14804","0.0-1.0","1","36057","<p>This experiment is now online instead of in-person in a controlled computer lab due to the current COVID-19 pandemic.</br> Please focus on the experiment and refrain from activities such as:</p>- <b>switching to other tabs on your browser (this will be monitored via the experiment)</br> - going on your mobile phone/cell phone</br> - communicating with others</br></br></b><p>This way you are helping to provide data that is useful for psychological research.</p>","0","","","","","","",""
"","2421","html-keyboard-response","2","17228","0.0-2.0","1","36057","<p>Welcome to the experiment.</p><p>Press the SPACE bar to continue</p>","","32","","","","","",""
"","2392.42499996908","survey-text","3","19629","0.0-3.0","1","36057","","","","{""undefined"":""25""}","","","","",""
"","2081","survey-multi-choice","4","21716","0.0-4.0","1","36057","","","","{""Q0"":""Male""}","","","","",""
"","15054","html-button-response","5","36778","0.0-5.0-0.0","1","36057","<p> On each trial throughout the experiment you will choose between two options </br>a <b>Black Square </b> and <b> Black Triangle </b>, as seen below.</p><div><div style= 'float: left; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/square.png'></img></div><div style= 'float: right; width: 300px; margin: 10px 10px;'><img src= 'NWTKimg/triangle.png'></img></div></div><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><br/><p>Each option results in winning points or receiving 0 points.</br></br>There is a 50% chance of either winning or receiving 0 points, but you won't receive the outcome until after a <b> 20 second delay</b>.</p>","0","","","","","","",""
"","17742","html-button-response","6","54522","0.0-5.0-1.0","1","36057","<img src= 'NWTKimg/NonInfoDiagram.png'></img><p>As seen above, whether you choose the square or triangle, you will receive a coloured circle after the choice. </p> <p>This circle will be on screen for 20 seconds until you win points or receive 0 points.</p><p>The coloured circle depends on which option you chose. </br> In the above example, choosing a triangle leads to a green circle and choosing the square leads to a red circle.</p>Please note, the circles in your task will be different to the above colours.</br></br>","0","","","","","","",""
"","12455","html-button-response","7","66978","0.0-5.0-2.0","1","36057","<p> There will be <b>four blocks</b> in the experiment.</br>You will be given a short 15 second break between each block.</p><p><b>The points and the options will remain the same between the blocks.</b></p>The blocks are there just to give you a small break.</br></br></br></br><p>The points you earn in the task are also equal to <b> actual money</b>.</br> <b>1000 points is equal to $1 USD</b></p><p>This is the rate you will be paid at the experiment's end.","0","","","","","","",""
"","5978","survey-multi-choice","8","72962","0.0-5.0-3.0","1","36057","","","","{""Q0"":""20 Seconds"",""Q1"":""True""}","","","","",""
"","1979","html-button-response","9","74945","0.0-6.0","1","36057","<p> The experiment is about to start. <br/> Click start to continue, or email your researcher <b>(j.embrey@unsw.edu.au)</b> if you have any questions before starting.","0","","","","","","",""
"","2606","bandit-task-exp6","10","113379","0.0-7.0-0.0","1","36057","","","","","1","2","1","0","NonInfo"
"","1242","bandit-task-exp6","11","142187","0.0-7.0-0.1","1","36057","","","","","2","1","2","0","NonInfo"
"","1729","bandit-task-exp6","12","167699","0.0-7.0-0.2","1","36057","","","","","3","1","2","0","NonInfo"
"","769","bandit-task-exp6","13","189947","0.0-7.0-0.3","1","36057","","","","","4","2","1","0","NonInfo"
"","2172","bandit-task-exp6","14","213939","0.0-7.0-0.4","1","36057","","","","","5","2","2","77","NonInfo"
"","3292","bandit-task-exp6","15","239115","0.0-7.0-0.5","1","36057","","","","","6","1","1","118","NonInfo"
"","2227","bandit-task-exp6","16","263266","0.0-7.0-0.6","1","36057","","","","","7","2","2","76","NonInfo"
"","1605","bandit-task-exp6","17","286827","0.0-7.0-0.7","1","36057","","","","","8","2","1","0","NonInfo"
"","1209","bandit-task-exp6","18","310179","0.0-7.0-0.8","1","36057","","","","","9","1","1","114","NonInfo"
"","1641","bandit-task-exp6","19","334676","0.0-7.0-0.9","1","36057","","","","","10","2","2","89","NonInfo"
"","3161","bandit-task-exp6","20","360531","0.0-7.0-0.10","1","36057","","","","","11","1","1","113","NonInfo"
"","1001","bandit-task-exp6","21","384211","0.0-7.0-0.11","1","36057","","","","","12","1","1","124","NonInfo"
"","1930","bandit-task-exp6","22","409667","0.0-7.0-0.12","1","36057","","","","","13","2","1","0","NonInfo"
"","1648","bandit-task-exp6","23","433387","0.0-7.0-0.13","1","36057","","","","","14","2","2","79","NonInfo"
"","1116","bandit-task-exp6","24","456907","0.0-7.0-0.14","1","36057","","","","","15","1","2","0","NonInfo"
"","null","html-keyboard-response","25","471911","0.0-8.0","1","36057","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2021","bandit-task-exp6","26","496594","0.0-9.0-0.0","1","36057","","","","","16","1","1","122","NonInfo"
"","878","bandit-task-exp6","27","519331","0.0-9.0-0.1","1","36057","","","","","17","1","2","0","NonInfo"
"","2297","bandit-task-exp6","28","550425","0.0-9.0-0.2","1","36057","","","","","18","1","2","0","NonInfo"
"","2893","bandit-task-exp6","29","582682","0.0-9.0-0.3","1","36057","","","","","19","1","2","0","NonInfo"
"","2401","bandit-task-exp6","30","611659","0.0-9.0-0.4","1","36057","","","","","20","1","1","113","NonInfo"
"","2450","bandit-task-exp6","31","637387","0.0-9.0-0.5","1","36057","","","","","21","1","2","0","NonInfo"
"","898","bandit-task-exp6","32","661682","0.0-9.0-0.6","1","36057","","","","","22","1","2","0","NonInfo"
"","1044","bandit-task-exp6","33","696555","0.0-9.0-0.7","1","36057","","","","","23","1","1","113","NonInfo"
"","4018","bandit-task-exp6","34","723945","0.0-9.0-0.8","1","36057","","","","","24","1","2","0","NonInfo"
"","2980","bandit-task-exp6","35","751321","0.0-9.0-0.9","1","36057","","","","","25","2","1","0","NonInfo"
"","4141","bandit-task-exp6","36","778298","0.0-9.0-0.10","1","36057","","","","","26","1","2","0","NonInfo"
"","2610","bandit-task-exp6","37","807330","0.0-9.0-0.11","1","36057","","","","","27","1","2","0","NonInfo"
"","827","bandit-task-exp6","38","830538","0.0-9.0-0.12","1","36057","","","","","28","2","2","78","NonInfo"
"","1741","bandit-task-exp6","39","854858","0.0-9.0-0.13","1","36057","","","","","29","1","1","125","NonInfo"
"","1526","bandit-task-exp6","40","881234","0.0-9.0-0.14","1","36057","","","","","30","2","2","84","NonInfo"
"","null","html-keyboard-response","41","896237","0.0-10.0","1","36057","<p><b> Congratulations, you have finished this block. </b> </p><p>Please take a short break before moving onto the next block.</p><p>The next block will start after a 15 second break.</p><b>Remember, the point rewards are the same between blocks","","null","","","","","",""
"","2706","bandit-task-exp6","42","925603","0.0-11.0-0.0","1","36057","","","","","31","2","1","0","NonInfo"
"","1506","bandit-task-exp6","43","949819","0.0-11.0-0.1","1","36057","","","","","32","2","1","0","NonInfo"
"","754","bandit-task-exp6","44","973913","0.0-11.0-0.2","1","36057","","","","","33","1","2","0","NonInfo"
"","749","bandit-task-exp6","45","997345","0.0-11.0-0.3","1","36057","","","","","34","2","2","79","NonInfo"
"","662","bandit-task-exp6","46","1020178","0.0-11.0-0.4","1","36057","","","","","35","1","1","120","NonInfo"
"","1402","bandit-task-exp6","47","1044474","0.0-11.0-0.5","1","36057","","","","","36","1","1","113","NonInfo"
"","789","bandit-task-exp6","48","1069962","0.0-11.0-0.6","1","36057","","","","","37","2","2","71","NonInfo"
"","748","bandit-task-exp6","49","1093610","0.0-11.0-0.7","1","36057","","","","","38","1","2","0","NonInfo"
"","891","bandit-task-exp6","50","1117290","0.0-11.0-0.8","1","36057","","","","","39","1","2","0","NonInfo"
"","1332","bandit-task-exp6","51","1143123","0.0-11.0-0.9","1","36057","","","","","40","2","1","0","NonInfo"
